DateTime,Elev_ft,Temp_degF
2000-01-21,823.7765208000001,48.704
2000-01-21,820.3152768,48.632000000000005
2000-01-21,819.0324840000001,48.56
2000-01-21,812.8219296000001,48.506
2000-01-21,806.9657016000001,48.434
2000-01-21,805.64682,48.362
2000-01-21,804.1507752,48.290000000000006
2000-01-21,802.9828104000001,48.218
2000-01-21,801.348972,48.146
2000-01-21,799.5314088,48.074
2000-01-21,791.3523744,48.002
2000-01-21,788.6457144000001,47.966
2000-01-21,785.1877512000001,47.894
2000-01-21,781.9135128,47.84
2000-01-21,778.5342888,47.786
2000-01-21,772.9175592000001,47.714
2000-01-21,768.2883504000001,47.66
2000-01-21,764.2562472000001,47.588
2000-01-21,759.2267808,47.516
2000-01-21,754.7025576000001,47.462
2000-01-21,750.1652112,47.408
2000-01-21,745.6836384000001,47.354
2000-01-21,739.8306912,47.282
2000-01-21,734.4468984,47.21
2000-01-21,730.6510128,47.138
2000-01-21,724.3223496,47.066
2000-01-21,716.8257216,46.994
2000-01-21,711.717516,46.922
2000-01-21,707.6033928,46.85
2000-01-21,703.6762752,46.76
2000-01-21,699.5883984,46.67
2000-01-21,695.2577424000001,46.58
2000-01-21,690.8089776,46.472
2000-01-21,686.2585080000001,46.418
2000-01-21,681.8720784,46.346000000000004
2000-01-21,677.3905056000001,46.274
2000-01-21,672.987672,46.22
2000-01-21,668.5454688,46.166
2000-01-21,664.1426352000001,46.112
2000-01-21,659.7004320000001,46.076
2000-01-21,655.3304064,46.04
2000-01-21,650.9833464000001,46.004000000000005
2000-01-21,646.7281488000001,45.968
2000-01-21,642.4138968,45.932
2000-01-21,637.9421664,45.896
2000-01-21,633.4605936,45.86
2000-01-21,628.8149808000001,45.824
2000-01-21,624.5335368000001,45.788
2000-01-21,619.9404168000001,45.751999999999995
2000-01-21,615.5867952000001,45.716
2000-01-21,611.1281880000001,45.698
2000-01-21,606.6794232,45.662
2000-01-21,602.0731800000001,45.626000000000005
2000-01-21,601.1643984,45.608
2000-02-16,1047.1947144,50.0
2000-02-16,1047.1422216,50.0
2000-02-16,1046.7780528,50.0
2000-02-16,1045.7117928,50.0
2000-02-16,1044.2059056,50.0
2000-02-16,1042.427712,50.0
2000-02-16,1040.3575272,50.0
2000-02-16,1038.5301216,50.0
2000-02-16,1037.326068,50.0
2000-02-16,1036.3680744,50.0
2000-02-16,1034.6259696,50.0
2000-02-16,1032.8674608,50.0
2000-02-16,1031.1220752,49.982
2000-02-16,1029.2257728,49.982
2000-02-16,1027.7166048,49.982
2000-02-16,1025.9974656,49.982
2000-02-16,1024.7376384,49.982
2000-02-16,1023.0349031999999,49.982
2000-02-16,1021.1648471999999,49.982
2000-02-16,1019.4588312,49.982
2000-02-16,1017.7462535999999,49.982
2000-02-16,1016.1386616,49.982
2000-02-16,1014.6983904,49.964
2000-02-16,1013.769924,49.964
2000-02-16,1012.9694088,49.964
2000-02-16,1011.7620744,49.964
2000-02-16,1010.3480496,49.964
2000-02-16,1008.947148,49.964
2000-02-16,1007.5659312,49.964
2000-02-16,1006.224084,49.964
2000-02-16,1005.1414199999999,49.946
2000-02-16,1004.1801456,49.946
2000-02-16,1003.2648024,49.946
2000-02-16,1001.7654768,49.946
2000-02-16,999.9183863999999,49.946
2000-02-16,998.711052,49.946
2000-02-16,998.1237887999999,49.946
2000-02-16,997.6776,49.946
2000-02-16,996.9886319999999,49.946
2000-02-16,995.8797215999999,49.946
2000-02-16,994.5280319999999,49.946
2000-02-16,992.8679472,49.946
2000-02-16,990.8141664,49.946
2000-02-16,988.6225919999999,49.928
2000-02-16,986.35884,49.928
2000-02-16,984.2788128,49.928
2000-02-16,982.3923528,49.928
2000-02-16,980.4566808,49.928
2000-02-16,978.7211376,49.928
2000-02-16,976.9396631999999,49.928
2000-02-16,975.1417848,49.928
2000-02-16,973.3635912,49.928
2000-02-16,971.4246383999999,49.928
2000-02-16,969.5709863999999,49.928
2000-02-16,967.8091968,49.91
2000-02-16,966.1294272,49.91
2000-02-16,964.6891559999999,49.91
2000-02-16,963.1865495999999,49.91
2000-02-16,961.4542872,49.91
2000-02-16,959.2397472,49.91
2000-02-16,956.83164,49.91
2000-02-16,954.5449224,49.91
2000-02-16,952.2319583999999,49.91
2000-02-16,949.8172896,49.91
2000-02-16,947.3370047999999,49.91
2000-02-16,945.0306023999999,49.91
2000-02-16,942.6782688,49.891999999999996
2000-02-16,940.3817088,49.873999999999995
2000-02-16,938.0260943999999,49.82
2000-02-16,935.768904,49.784000000000006
2000-02-16,933.1344216,49.748000000000005
2000-02-16,930.8116152,49.730000000000004
2000-02-16,928.6430064,49.676
2000-02-16,926.4219048,49.604
2000-02-16,924.0990984,49.478
2000-02-16,921.7402032,49.334
2000-02-16,919.7946888,49.172
2000-02-16,917.8951056,49.082
2000-02-16,915.8938175999999,49.01
2000-02-16,914.1221856,48.938
2000-02-16,912.2324447999999,48.848
2000-02-16,910.2311568,48.775999999999996
2000-02-16,908.160972,48.704
2000-02-16,905.7856727999999,48.632000000000005
2000-02-16,903.7745424,48.596000000000004
2000-02-16,902.1374232,48.56
2000-02-16,900.0803616,48.488
2000-02-16,898.285764,48.379999999999995
2000-02-16,896.579748,48.290000000000006
2000-02-16,894.9787176,48.236000000000004
2000-02-16,893.1775584,48.218
2000-02-16,891.002388,48.182
2000-02-16,888.6434928,48.164
2000-02-16,886.3239672,48.146
2000-02-16,883.9847568,48.128
2000-02-16,881.7767784,48.11
2000-02-16,879.6147311999999,48.074
2000-02-16,877.5347039999999,48.056
2000-02-16,875.6876136,48.056
2000-02-16,873.8667696,48.056
2000-02-16,872.203404,48.038
2000-02-16,870.1988352,48.002
2000-02-16,867.8793095999999,48.002
2000-02-16,865.9173912,47.966
2000-02-16,864.2737104,47.912
2000-02-16,862.59066,47.876000000000005
2000-02-16,860.5926528,47.822
2000-02-16,858.8111784,47.786
2000-02-16,856.701624,47.732
2000-02-16,854.6084736,47.678000000000004
2000-02-16,852.7745064,47.624
2000-02-16,851.2587768,47.588
2000-02-16,849.9562992,47.552
2000-02-16,848.7883343999999,47.534000000000006
2000-02-16,847.3480632,47.534000000000006
2000-02-16,845.9602848,47.516
2000-02-16,844.7463888,47.498
2000-02-16,843.3618912,47.498
2000-02-16,842.1611184,47.480000000000004
2000-02-16,840.9144143999999,47.462
2000-02-16,839.46102,47.444
2000-02-16,837.5319096,47.426
2000-02-16,835.6651343999999,47.372
2000-02-16,833.9263103999999,47.336
2000-02-16,832.2170136,47.318
2000-02-16,830.3830464,47.3
2000-02-16,828.7098384,47.282
2000-02-16,827.0530343999999,47.282
2000-02-16,825.4224767999999,47.246
2000-02-16,823.7656728,47.228
2000-02-16,821.8529664,47.21
2000-02-16,820.4586264,47.192
2000-02-16,818.9658624,47.174
2000-02-16,817.5223103999999,47.174
2000-02-16,815.9278416,47.156
2000-02-16,814.5039744,47.138
2000-02-16,812.8898207999999,47.120000000000005
2000-02-16,811.1345928,47.120000000000005
2000-02-16,809.4023304,47.102000000000004
2000-02-16,807.7750536,47.102000000000004
2000-02-16,806.0723184,47.084
2000-02-16,804.2744399999999,47.084
2000-02-16,802.5651432,47.066
2000-02-16,800.813196,47.048
2000-02-16,799.0284408,47.03
2000-02-16,797.2896168,47.012
2000-02-16,795.5147039999999,46.994
2000-02-16,793.5921552,46.994
2000-02-16,791.741784,46.976
2000-02-16,790.0816992,46.976
2000-02-16,788.6315855999999,46.976
2000-02-16,786.8894808,46.976
2000-02-16,785.1211295999999,46.976
2000-02-16,783.35934,46.958
2000-02-16,781.6598855999999,46.958
2000-02-16,779.9079383999999,46.958
2000-02-16,778.0969368,46.958
2000-02-16,776.4729408,46.94
2000-02-16,774.8423831999999,46.94
2000-02-16,773.1298055999999,46.922
2000-02-16,771.4565975999999,46.922
2000-02-16,769.891656,46.903999999999996
2000-02-16,768.218448,46.885999999999996
2000-02-16,766.2598103999999,46.868
2000-02-16,764.0157432,46.85
2000-02-16,761.9094696,46.814
2000-02-16,760.016448,46.778000000000006
2000-02-16,758.1398303999999,46.76
2000-02-16,756.194316,46.742
2000-02-16,754.1995896,46.724000000000004
2000-02-16,752.1654936,46.706
2000-02-16,750.4233887999999,46.688
2000-02-16,748.9634328,46.688
2000-02-16,747.3263135999999,46.67
2000-02-16,745.4759423999999,46.652
2000-02-16,743.7830495999999,46.652
2000-02-16,742.1951423999999,46.634
2000-02-16,740.5580232,46.616
2000-02-16,738.9766775999999,46.598
2000-02-16,737.4314208,46.58
2000-02-16,735.8008632,46.562
2000-02-16,734.2884144,46.544
2000-02-16,732.7726848,46.526
2000-02-16,731.3028864,46.508
2000-02-16,729.7740335999999,46.472
2000-02-16,728.1992495999999,46.472
2000-02-16,726.6474312,46.472
2000-02-16,724.7806559999999,46.472
2000-02-16,722.9499696,46.472
2000-02-16,721.0438247999999,46.472
2000-02-16,718.7866343999999,46.454
2000-02-16,716.7230112,46.418
2000-02-16,714.6036144,46.382000000000005
2000-02-16,712.625292,46.382000000000005
2000-02-16,710.4501215999999,46.364000000000004
2000-02-16,707.9895216,46.346000000000004
2000-02-16,705.9685488,46.346000000000004
2000-02-16,703.8786792,46.346000000000004
2000-02-16,701.8642679999999,46.328
2000-02-16,700.2435527999999,46.328
2000-02-16,698.6622072,46.31
2000-02-16,697.0972655999999,46.31
2000-02-16,695.6209056,46.292
2000-02-16,693.9969096,46.292
2000-02-16,692.2810512,46.274
2000-02-16,690.4306799999999,46.274
2000-02-16,688.6262399999999,46.274
2000-02-16,687.018648,46.256
2000-02-16,685.1617151999999,46.238
2000-02-16,683.2686936,46.22
2000-02-16,681.5593968,46.202
2000-02-16,679.8632232,46.184
2000-02-16,678.2129808,46.184
2000-02-16,676.7234976,46.166
2000-02-16,674.9288999999999,46.166
2000-02-16,672.9866663999999,46.166
2000-02-16,671.0772407999999,46.166
2000-02-16,669.2268695999999,46.166
2000-02-16,667.7242632,46.166
2000-02-16,665.9395079999999,46.148
2000-02-16,664.0956984,46.148
2000-02-16,662.4421752,46.148
2000-02-16,660.8608296,46.129999999999995
2000-02-16,659.1121631999999,46.129999999999995
2000-02-16,657.3110039999999,46.129999999999995
2000-02-16,655.3195584,46.112
2000-02-16,653.1312647999999,46.112
2000-02-16,651.0676415999999,46.094
2000-02-16,648.6792191999999,46.076
2000-02-16,646.5401376,46.058
2000-02-16,644.4601103999998,46.04
2000-02-16,642.4883496,46.04
2000-02-16,640.4608152,46.022
2000-02-16,638.8335384,46.022
2000-02-16,636.8453735999999,46.022
2000-02-16,634.7423808,46.004000000000005
2000-02-16,632.6525111999999,46.004000000000005
2000-02-16,630.7660512,46.004000000000005
2000-02-16,628.8106943999999,45.986
2000-02-16,626.9111112,45.968
2000-02-16,625.0902672,45.95
2000-02-16,623.108664,45.95
2000-02-16,620.9105279999999,45.932
2000-02-16,618.9256439999999,45.896
2000-02-16,616.85874,45.878
2000-02-16,614.7885552,45.86
2000-02-16,612.8003904,45.824
2000-02-16,610.8351911999999,45.806
2000-02-16,608.8109376,45.806
2000-02-16,606.9408815999999,45.788
2000-02-16,605.3136047999999,45.788
2000-02-16,603.5747808,45.77
2000-02-16,601.832676,45.77
2000-02-16,600.0676056,45.751999999999995
2000-02-16,598.355028,45.751999999999995
2000-02-16,596.5505880000001,45.734
2000-02-16,595.074228,45.716
2000-03-13,1028.8554159999999,50.918
2000-03-13,1028.4354735999998,50.936
2000-03-13,1027.2281392,50.900000000000006
2000-03-13,1025.8370799999998,50.774
2000-03-13,1024.2951039999998,50.576
2000-03-13,1023.0648039999999,50.342
2000-03-13,1022.5169103999999,50.215999999999994
2000-03-13,1022.4053631999999,50.144000000000005
2000-03-13,1022.1593032,50.108000000000004
2000-03-13,1021.0372696,50.072
2000-03-13,1019.9972559999999,50.036
2000-03-13,1018.8292912,50.0
2000-03-13,1017.7564696,49.964
2000-03-13,1016.4802383999998,49.928
2000-03-13,1015.1285487999999,49.891999999999996
2000-03-13,1013.2683351999999,49.856
2000-03-13,1011.2178351999999,49.80200000000001
2000-03-13,1009.301848,49.730000000000004
2000-03-13,1007.2152591999999,49.676
2000-03-13,1005.5453319999999,49.64
2000-03-13,1003.8458775999999,49.622
2000-03-13,1002.1989159999999,49.622
2000-03-13,1000.7980143999999,49.622
2000-03-13,999.3675855999999,49.604
2000-03-13,997.7271855999999,49.586
2000-03-13,995.9883615999998,49.55
