Date,Outflow_AF,OutflowTemp_degF,KES_Storage_AF
6/26/2009,24765.61983,52.83333333,21890
6/27/2009,24426.44628,52.82083333,22439
6/28/2009,24468.09917,52.86666667,22359
6/29/2009,24156.69421,53.01666667,22683
6/30/2009,24033.71901,53.22083333,22651
7/1/2009,25822.80992,53.32916667,22746
7/2/2009,25761.32231,53.42083333,23016
7/3/2009,25400.33058,53.61666667,23053
7/4/2009,25743.47107,53.80833333,22777
7/5/2009,25699.83471,54.03333333,22991
7/6/2009,25822.80992,54.16666667,22708
7/7/2009,25842.64463,53.6125,22777
7/8/2009,25733.55372,53.44583333,22840
7/9/2009,25866.44628,53.45833333,23135
7/10/2009,25868.42975,53.68333333,22746
7/11/2009,26435.70248,53.87083333,22050
7/12/2009,25475.70248,54.03333333,22334
7/13/2009,25997.35537,53.9875,22303
7/14/2009,25747.43802,53.43333333,22626
7/15/2009,25398.34711,53.89166667,23110
7/16/2009,25844.6281,53.5375,22353
7/17/2009,24704.13223,53.10416667,22063
7/18/2009,25471.73554,53.12916667,22513
7/19/2009,25656.19835,53.5125,22211
7/20/2009,25676.03306,53.02083333,22291
7/21/2009,26009.2562,52.22083333,22758
7/22/2009,23839.33884,52.19583333,22347
7/23/2009,25691.90083,51.95833333,22248
7/24/2009,25545.12397,52.20833333,22526
7/25/2009,25757.35537,52.275,22223
7/26/2009,25668.09917,52.29583333,23422
7/27/2009,26102.47934,52.7125,22991
7/28/2009,26433.71901,52.725,22796
7/29/2009,25779.17355,52.69166667,22890
7/30/2009,25941.81818,52.67083333,23022
7/31/2009,25457.85124,52.9875,22557
8/1/2009,25106.77686,52.79166667,22721
8/2/2009,25039.33884,53.075,22871
8/3/2009,24015.86777,53.07916667,22959
8/4/2009,23932.56198,53.05416667,23141
8/5/2009,23793.71901,53.10416667,22414
8/6/2009,23591.40496,53.05416667,23116
8/7/2009,23861.15702,53.0875,21398
8/8/2009,22976.52893,53.29583333,21763
8/9/2009,22401.32231,53.53333333,22359
8/10/2009,22294.21488,53.51666667,22143
8/11/2009,22119.66942,53.775,21404
8/12/2009,21822.14876,52.99166667,21946
8/13/2009,22115.70248,51.97083333,22464
8/14/2009,21768.59504,52.49583333,22266
8/15/2009,20987.10744,52.5125,22013
8/16/2009,20915.70248,52.38333333,22408
8/17/2009,20622.14876,52.65,23028
8/18/2009,20489.2562,52.96666667,23016
8/19/2009,20465.45455,52.9375,22865
8/20/2009,20350.41322,53.10833333,23243
8/21/2009,20247.27273,53.24166667,22739
8/22/2009,19533.22314,53.25,22526
8/23/2009,19705.78512,53.33333333,22143
8/24/2009,19253.55372,53.4375,22959
8/25/2009,19465.78512,53.75416667,22953
8/26/2009,19967.60331,53.69166667,22595
8/27/2009,19461.81818,53.86666667,20692
8/28/2009,18854.87603,53.8,22721
8/29/2009,19418.18182,53.54166667,22909
8/30/2009,18553.38843,53.1875,22859
8/31/2009,18001.98347,53.48333333,21958
9/1/2009,17763.96694,53.47083333,22947
9/2/2009,16700.82645,53.27916667,23009
9/3/2009,15449.2562,52.48333333,23364
9/4/2009,15350.08264,52.73333333,22507
9/5/2009,15399.66942,53.275,22695
9/6/2009,15375.86777,53.3875,22464
9/7/2009,15921.32231,53.39166667,22075
9/8/2009,15266.77686,53.35416667,22589
9/9/2009,15328.26446,53.58333333,22884
9/10/2009,15748.76033,53.57916667,22601
9/11/2009,15774.54545,53.61666667,22359
9/12/2009,15600,53.575,22396
9/13/2009,14624.13223,53.53333333,22464
9/14/2009,13559.00826,53.71666667,22464
9/15/2009,13636.36364,53.9875,22402
9/16/2009,13632.39669,54.2,22199
9/17/2009,13164.29752,54.27916667,22538
9/18/2009,12561.32231,54.5,22777
9/19/2009,12720,54.625,22334
9/20/2009,12981.81818,55.0875,21829
9/21/2009,12436.36364,55.09166667,21902
9/22/2009,12636.69421,54.825,21841
9/23/2009,12848.92562,54.57916667,21026
9/24/2009,12374.87603,54.57916667,21038
9/25/2009,11640.99174,54.66666667,21502
9/26/2009,11635.04132,54.7875,21593
9/27/2009,11603.30579,54.76666667,21769
9/28/2009,11678.67769,54.6625,22626
9/29/2009,11081.65289,54.84166667,22106
9/30/2009,11744.13223,54.69166667,21386
10/1/2009,11823.47107,54.44583333,20770
10/2/2009,11845.28926,54.3125,20188
10/3/2009,11692.56198,54.4,20071
10/4/2009,11363.30579,54.275,20692
10/5/2009,11329.58678,54.25,21441
10/6/2009,11666.77686,54.35416667,21958
10/7/2009,11706.44628,54.5875,22155
10/8/2009,11902.80992,54.87083333,21170
10/9/2009,11625.12397,55.01666667,21253
10/10/2009,11581.4876,55.18333333,21092
10/11/2009,11827.43802,55.075,21617
10/12/2009,12071.40496,55.08333333,21289
10/13/2009,12085.28926,54.62083333,22322
10/14/2009,11912.72727,54.95416667,23358
10/15/2009,11900.82645,55.3875,22063
10/16/2009,11847.27273,56.2375,21909
10/17/2009,11426.77686,56.79166667,23301
10/18/2009,11972.2314,56.7125,21756
10/19/2009,11928.59504,56.42916667,22664
10/20/2009,11650.90909,56.51666667,22526
10/21/2009,12000,56.40416667,21653
10/22/2009,11742.14876,56.87916667,20979
10/23/2009,11611.23967,57.04583333,20622
10/24/2009,11625.12397,57.3625,20955
10/25/2009,11603.30579,56.8875,20776
10/26/2009,11559.66942,56.95416667,20913
10/27/2009,11089.58678,57.19583333,21152
10/28/2009,11198.67769,56.77916667,21921
10/29/2009,11176.8595,56.82916667,22279
10/30/2009,11125.28926,56.96666667,22094
10/31/2009,11135.20661,57.24166667,21787
11/1/2009,10734.54545,57.6125,21277
11/2/2009,11188.76033,57.64166667,21720
11/3/2009,11155.04132,57.66666667,22186
11/4/2009,11180.82645,57.37083333,22359
11/5/2009,10756.36364,57.41666667,22180
11/6/2009,10803.96694,57.43333333,22118
11/7/2009,10762.31405,57.425,22340
11/8/2009,10792.06612,57.30416667,22174
11/9/2009,10807.93388,57.1125,21775
11/10/2009,10817.85124,57.21666667,21307
11/11/2009,10403.30579,57.20833333,21696
11/12/2009,9990.743802,57.275,21659
11/13/2009,10117.68595,56.925,21787
11/14/2009,9768.595041,56.8125,22069
11/15/2009,9699.173554,56.55,21538
11/16/2009,9254.876033,56.35416667,21477
11/17/2009,9165.619835,56.2,21896
11/18/2009,8739.173554,56.12083333,22934
11/19/2009,8786.77686,55.8375,22291
11/20/2009,8423.801653,55.6875,21429
11/21/2009,7977.520661,55.5375,21092
11/22/2009,7487.603306,55.65416667,20692
11/23/2009,7596.694215,55.65416667,19996
11/24/2009,7572.892562,55.7,19559
11/25/2009,7592.727273,55.51666667,20387
11/26/2009,7402.31405,55.4125,20895
11/27/2009,7213.884298,55.325,21074
11/28/2009,7025.454545,54.84583333,21253
11/29/2009,6485.950413,54.56666667,21319
11/30/2009,6593.057851,54.37916667,21580
12/1/2009,6499.834711,54.30833333,22075
12/2/2009,6545.454545,54.19166667,22192
12/3/2009,6535.53719,53.99166667,22658
12/4/2009,6525.619835,53.69166667,22714
12/5/2009,6509.752066,53.35,22507
12/6/2009,6521.652893,52.92916667,21781
12/7/2009,6511.735537,52.42916667,21823
12/8/2009,6507.768595,51.99583333,22285
12/9/2009,6539.504132,51.75416667,22564
12/10/2009,6543.471074,51.45,22316
12/11/2009,6460.165289,51.3875,22007
12/12/2009,6460.165289,51.25416667,21556
12/13/2009,6456.198347,51.375,21587
12/14/2009,6503.801653,51.50833333,21744
12/15/2009,6499.834711,51.58333333,22513
12/16/2009,6495.867769,51.375,23364
12/17/2009,6559.338843,51.1,23224
12/18/2009,6509.752066,50.94166667,22229
12/19/2009,6489.917355,50.81666667,20704
12/20/2009,6501.818182,50.74583333,20967
12/21/2009,6503.801653,50.62083333,21313
12/22/2009,6543.471074,50.175,21520
12/23/2009,6541.487603,49.7125,21635
12/24/2009,6470.082645,49.4875,22334
12/25/2009,6505.785124,49.32916667,22564
12/26/2009,6525.619835,49.32083333,22903
12/27/2009,6680.330579,49.46666667,22683
12/28/2009,6666.446281,49.375,22445
12/29/2009,6501.818182,49.10416667,22433
12/30/2009,6499.834711,48.95416667,22192
12/31/2009,6472.066116,48.8375,21909
1/1/2010,6478.016529,48.8375,22168
1/2/2010,6472.066116,48.825,22192
1/3/2010,6481.983471,48.7875,21720
1/4/2010,6515.702479,48.71666667,21593
1/5/2010,6485.950413,48.75,21720
1/6/2010,6478.016529,48.75416667,21793
1/7/2010,6468.099174,48.7375,21799
1/8/2010,6478.016529,48.65416667,22020
1/9/2010,6462.14876,48.575,21927
1/10/2010,6440.330579,48.52083333,21933
1/11/2010,6485.950413,48.48333333,21696
1/12/2010,6416.528926,48.54166667,22664
1/13/2010,6357.024793,48.6625,22689
1/14/2010,6476.033058,49.075,21964
1/15/2010,6511.735537,49.24166667,22050
1/16/2010,6487.933884,49.41666667,21556
1/17/2010,6489.917355,49.425,21092
1/18/2010,6478.016529,49.32083333,22664
1/19/2010,6624.793388,49.2375,23428
1/20/2010,8846.280992,48.95416667,22532
1/21/2010,9867.768595,48.63333333,21939
1/22/2010,9459.173554,48.50833333,21580
1/23/2010,9098.181818,48.45,22192
1/24/2010,8691.570248,48.37083333,22570
1/25/2010,8284.958678,48.26666667,22651
1/26/2010,7965.619835,48.0625,22408
1/27/2010,7735.53719,48.00833333,20663
1/28/2010,7529.256198,47.9875,19875
1/29/2010,7346.77686,48.125,20123
1/30/2010,7201.983471,48.09583333,18846
1/31/2010,7013.553719,48.1875,20487
2/1/2010,6817.190083,48.125,20065
2/2/2010,6632.727273,47.82916667,19599
2/3/2010,6559.338843,47.82083333,19153
2/4/2010,6545.454545,47.91666667,20375
2/5/2010,6559.338843,47.875,21976
2/6/2010,6573.22314,48.2125,22402
2/7/2010,6573.22314,48.1125,22827
2/8/2010,6565.289256,48.12083333,22840
2/9/2010,6577.190083,48.31666667,22161
2/10/2010,6523.636364,48.15,21080
2/11/2010,6565.289256,48.05416667,20065
2/12/2010,6559.338843,47.8875,20416
2/13/2010,6553.38843,48.0375,19824
2/14/2010,6559.338843,48.07083333,19553
2/15/2010,6523.636364,48.14166667,19457
2/16/2010,6515.702479,48.40416667,20211
2/17/2010,6485.950413,48.46666667,19502
2/18/2010,6507.768595,48.63333333,19651
2/19/2010,6489.917355,48.6375,19691
2/20/2010,6565.289256,48.6375,19299
2/21/2010,6710.082645,48.49583333,18791
2/22/2010,6644.628099,48.65,19378
2/23/2010,6581.157025,48.7125,20094
2/24/2010,6489.917355,48.24583333,19616
2/25/2010,6557.355372,48.05416667,18984
2/26/2010,6509.752066,48.25416667,20182
2/27/2010,6561.322314,48.3375,21404
2/28/2010,6817.190083,48.475,21014
3/1/2010,6670.413223,48.71666667,21182
3/2/2010,6263.801653,48.6875,20270
3/3/2010,6523.636364,48.57083333,20859
3/4/2010,6652.561983,48.59583333,20399
3/5/2010,6638.677686,48.66666667,19553
3/6/2010,6583.140496,48.8125,19406
3/7/2010,6600.991736,48.94583333,19473
3/8/2010,6608.92562,48.9875,19344
3/9/2010,6428.429752,48.77916667,19587
3/10/2010,6509.752066,48.86666667,19933
3/11/2010,6442.31405,48.55416667,20375
3/12/2010,6460.165289,48.29166667,20901
3/13/2010,6495.867769,48.30416667,21259
3/14/2010,6495.867769,48.16956522,22013
3/15/2010,6464.132231,48.0875,22614
3/16/2010,6474.049587,48.37083333,22279
3/17/2010,6487.933884,48.91666667,22266
3/18/2010,6499.834711,49.1625,22921
3/19/2010,6503.801653,49.2,22236
3/20/2010,6523.636364,49.21666667,21884
3/21/2010,6543.471074,49.50833333,21769
3/22/2010,6464.132231,49.91666667,22285
3/23/2010,6460.165289,49.64166667,22790
3/24/2010,6474.049587,49.47916667,22790
3/25/2010,6485.950413,49.65833333,22852
3/26/2010,6487.933884,49.77916667,22526
3/27/2010,6525.619835,49.575,22733
3/28/2010,6438.347107,49.4375,22570
3/29/2010,6505.785124,49.40833333,22081
3/30/2010,6535.53719,49.48333333,22414
3/31/2010,6456.198347,49.11666667,22683
4/1/2010,6460.165289,49.05833333,21958
4/2/2010,6547.438017,48.89166667,21392
4/3/2010,6345.123967,48.78333333,20031
4/4/2010,6668.429752,48.60833333,20627
4/5/2010,6507.768595,48.2875,20990
4/6/2010,6533.553719,48.36666667,22297
4/7/2010,6537.520661,49.05,21158
4/8/2010,6557.355372,49.72083333,20264
4/9/2010,6535.53719,49.94166667,19610
4/10/2010,6587.107438,49.8,19260
4/11/2010,6597.024793,49.82083333,19142
4/12/2010,6608.92562,49.47916667,20853
4/13/2010,6608.92562,49.01666667,22871
4/14/2010,6602.975207,49.3875,22739
4/15/2010,7622.479339,49.65416667,21823
4/16/2010,9163.636364,49.91666667,21647
4/17/2010,9092.231405,50.125,21976
4/18/2010,9179.504132,50.525,21271
4/19/2010,9197.355372,50.46666667,20937
4/20/2010,9151.735537,50.42083333,20793
4/21/2010,9177.520661,50.53333333,20364
4/22/2010,11051.90083,50.2875,19754
4/23/2010,10919.00826,50.05416667,21205
4/24/2010,12708.09917,50.6625,21958
4/25/2010,12880.66116,50.3625,22186
4/26/2010,13073.05785,49.60833333,21344
4/27/2010,13079.00826,49.4375,22026
4/28/2010,13102.80992,49.25416667,22303
4/29/2010,13090.90909,49.56666667,21593
4/30/2010,13106.77686,49.89166667,21659
5/1/2010,14723.30579,50.69166667,22316
5/2/2010,14885.95041,51.14166667,22414
5/3/2010,14889.91736,50.28333333,22359
5/4/2010,14991.07438,49.71666667,22871
5/5/2010,15036.69421,49.875,22783
5/6/2010,15062.47934,49.525,22433
5/7/2010,15046.61157,49.62083333,23390
5/8/2010,15052.56198,49.9125,23199
5/9/2010,15038.67769,50.82916667,22670
5/10/2010,15080.33058,50.775,22771
5/11/2010,14997.02479,50.49166667,22840
5/12/2010,14711.40496,51.175,22557
5/13/2010,14878.01653,51.52083333,22695
5/14/2010,16581.81818,51.67916667,22658
5/15/2010,17006.28099,51.60416667,22570
5/16/2010,17051.90083,51.6625,22890
5/17/2010,16829.75207,51.40833333,22764
5/18/2010,16964.6281,50.97916667,23186
5/19/2010,16437.02479,50.9375,23256
5/20/2010,16845.61983,50.65833333,22464
5/21/2010,16849.58678,50.9375,22266
5/22/2010,16788.09917,50.6875,22266
5/23/2010,16766.28099,50.52916667,22796
5/24/2010,16803.96694,51.49166667,22928
5/25/2010,18224.13223,51.37083333,21860
5/26/2010,19555.04132,52.2,22677
5/27/2010,21657.52066,52.3,22211
5/28/2010,24368.92562,52.57916667,21289
5/29/2010,28540.16529,53.31666667,20937
5/30/2010,29404.95868,53.95,21684
5/31/2010,29083.63636,54.1125,21732
6/1/2010,19997.35537,51.675,22087
6/2/2010,28984.46281,50.1125,21325
6/3/2010,29712.39669,50.07916667,21014
6/4/2010,29371.23967,50.20416667,23066
6/5/2010,29607.27273,50.275,23003
6/6/2010,29668.76033,50.64166667,22714
6/7/2010,29446.61157,50.6,22739
6/8/2010,25753.38843,50.7,22495
6/9/2010,22306.1157,50.7125,21952
6/10/2010,21490.90909,50.00416667,22557
6/11/2010,19818.84298,49.75833333,22476
6/12/2010,21701.15702,50.00416667,22802
6/13/2010,21056.52893,49.7875,23060
6/14/2010,22932.89256,49.89583333,22909
6/15/2010,21643.63636,50.04583333,22978
6/16/2010,21542.47934,49.975,23003
6/17/2010,21502.80992,50.34166667,22626
6/18/2010,21288.59504,49.70833333,22972
6/19/2010,21570.24793,49.90416667,22538
6/20/2010,21651.57025,50.02083333,22764
6/21/2010,21683.30579,50.25416667,22708
6/22/2010,21570.24793,50.14166667,22242
6/23/2010,21459.17355,49.97916667,22217
6/24/2010,21411.57025,49.91666667,22965
6/25/2010,21377.85124,50.01666667,22928
6/26/2010,21665.45455,50.34166667,22771
6/27/2010,22167.27273,50.3375,23141
6/28/2010,23196.69421,50.32083333,22733
6/29/2010,23565.61983,50.4125,22223
6/30/2010,23408.92562,50.3625,22439
7/1/2010,23575.53719,50.3625,22532
7/2/2010,23406.94215,50.35833333,23078
7/3/2010,23587.43802,50.4875,23041
7/4/2010,23557.68595,50.6,22476
7/5/2010,23389.09091,50.43333333,22607
7/6/2010,22952.72727,50.62916667,22896
7/7/2010,23531.90083,50.6125,22865
7/8/2010,24347.10744,50.62916667,22451
7/9/2010,24577.19008,50.73333333,23211
7/10/2010,24686.28099,50.72916667,22384
7/11/2010,24686.28099,50.8375,21958
7/12/2010,24507.7686,50.87083333,22273
7/13/2010,24595.04132,50.87083333,21983
7/14/2010,24206.28099,50.8875,22601
7/15/2010,24418.5124,50.82083333,22557
7/16/2010,24382.80992,50.84166667,23066
7/17/2010,24442.31405,50.92083333,22589
7/18/2010,24860.82645,50.85,22451
7/19/2010,24610.90909,50.82083333,22501
7/20/2010,24612.89256,50.72916667,22303
7/21/2010,23476.36364,50.8625,22421
7/22/2010,24573.22314,50.90416667,22683
7/23/2010,24547.43802,50.93333333,22538
7/24/2010,24228.09917,50.94166667,22771
7/25/2010,24144.79339,51.09166667,23028
7/26/2010,24105.12397,51.1375,23320
7/27/2010,24626.77686,51.2,23237
7/28/2010,24402.64463,51.39166667,23116
7/29/2010,24589.09091,51.14166667,22087
7/30/2010,24382.80992,51.14583333,22168
7/31/2010,24188.42975,51.22083333,22865
8/1/2010,24267.7686,51.40833333,22771
8/2/2010,24414.54545,51.4,21253
8/3/2010,24848.92562,51.4125,21775
8/4/2010,23877.02479,51.61666667,22595
8/5/2010,23767.93388,51.6875,22545
8/6/2010,23393.05785,51.70833333,22106
8/7/2010,22522.31405,51.8875,22702
8/8/2010,21655.53719,51.86666667,22421
8/9/2010,22038.34711,52.075,22297
8/10/2010,21500.82645,52.2125,22501
8/11/2010,20959.33884,51.5875,22651
8/12/2010,20560.66116,51.71666667,22458
8/13/2010,20280.99174,51.64166667,22570
8/14/2010,19723.63636,51.81666667,22396
8/15/2010,19507.43802,52.02083333,21671
8/16/2010,19785.12397,52.05,20931
8/17/2010,19890.24793,51.62916667,21526
8/18/2010,19511.40496,51.09583333,21459
8/19/2010,18979.83471,50.9875,21199
8/20/2010,18555.3719,51.07916667,21744
8/21/2010,18345.12397,51.10416667,22026
8/22/2010,18277.68595,51.175,20563
8/23/2010,18420.49587,51.2625,21708
8/24/2010,17837.35537,51.0625,22069
8/25/2010,18043.63636,51.20416667,21520
8/26/2010,17724.29752,51.32083333,21526
8/27/2010,17256.19835,51.51666667,22223
8/28/2010,16833.71901,51.48333333,21970
8/29/2010,17087.60331,51.12916667,21593
8/30/2010,17036.03306,51.1875,21763
8/31/2010,16504.46281,51.43333333,22260
9/1/2010,17125.28926,51.68333333,21799
9/2/2010,16756.36364,51.56666667,21763
9/3/2010,16694.87603,51.7625,21635
9/4/2010,16760.33058,51.75416667,21423
9/5/2010,16242.64463,51.9,21417
9/6/2010,15941.15702,51.64166667,21884
9/7/2010,16119.66942,51.4125,21958
9/8/2010,16135.53719,51.4375,21921
9/9/2010,15994.71074,50.6375,22733
9/10/2010,16216.8595,51.025,23160
9/11/2010,16131.57025,50.78333333,22445
9/12/2010,15730.90909,50.6625,21170
9/13/2010,15076.36364,51.0375,22708
9/14/2010,14971.23967,51.70416667,22291
9/15/2010,14715.3719,52.05,21970
9/16/2010,14388.09917,52.0625,21556
9/17/2010,13941.81818,52.09166667,21538
9/18/2010,13598.67769,51.77083333,21128
9/19/2010,13400.33058,51.26666667,20973
9/20/2010,13317.02479,51.075,21477
9/21/2010,13303.1405,51.1625,21896
9/22/2010,13063.1405,51.23333333,21526
9/23/2010,13382.47934,51.64583333,21635
9/24/2010,13184.13223,51.51666667,21659
9/25/2010,13196.03306,51.6,21307
9/26/2010,13055.20661,51.57916667,20937
9/27/2010,13172.2314,51.51666667,20740
9/28/2010,13086.94215,51.82916667,21026
9/29/2010,13122.64463,51.77916667,20973
9/30/2010,13124.6281,51.75,22118
10/1/2010,12690.24793,51.81666667,22057
10/2/2010,12644.6281,52.10833333,22013
10/3/2010,12714.04959,52.15,21702
10/4/2010,12961.98347,52.02916667,21860
10/5/2010,12896.52893,52.16666667,21787
10/6/2010,12960,51.94166667,21989
10/7/2010,12454.21488,52.02083333,21835
10/8/2010,12101.15702,52.01666667,21769
10/9/2010,11863.1405,52.175,21805
10/10/2010,11954.38017,52.50416667,21520
10/11/2010,12021.81818,53.1125,21164
10/12/2010,11807.60331,52.87083333,21050
10/13/2010,12000,52.25833333,21495
10/14/2010,11811.57025,51.85,21404
10/15/2010,11799.66942,51.75833333,21617
10/16/2010,11805.61983,51.79166667,21301
10/17/2010,11960.33058,51.75833333,21152
10/18/2010,12021.81818,51.69583333,21056
10/19/2010,12091.23967,51.55416667,20770
10/20/2010,11926.61157,51.45833333,21074
10/21/2010,11950.41322,51.70833333,21050
10/22/2010,11670.7438,51.625,20937
10/23/2010,11827.43802,51.24583333,20639
10/24/2010,11577.52066,51.04166667,21182
10/25/2010,11736.19835,51.0875,20943
10/26/2010,11845.28926,51.17916667,20457
10/27/2010,11916.69421,51.3,19507
10/28/2010,12015.86777,51.24166667,19288
10/29/2010,12059.50413,51.13333333,18929
10/30/2010,11930.57851,51.2375,18269
10/31/2010,11849.2562,51.44166667,19656
11/1/2010,11984.13223,51.475,18763
11/2/2010,11888.92562,51.99583333,18035
11/3/2010,12126.94215,51.88333333,19131
11/4/2010,11851.23967,51.62916667,19507
11/5/2010,11488.26446,51.6375,19916
11/6/2010,11494.21488,51.42083333,19668
11/7/2010,10861.4876,51.45,19518
11/8/2010,11654.87603,51.85416667,19582
11/9/2010,11660.82645,51.00416667,19875
11/10/2010,11488.26446,50.78333333,20405
11/11/2010,11402.97521,50.74583333,20060
11/12/2010,11478.34711,50.75,20481
11/13/2010,11740.16529,50.82083333,19858
11/14/2010,11668.76033,50.9625,19743
11/15/2010,11418.84298,51.23333333,19582
11/16/2010,11418.84298,51.21666667,19524
11/17/2010,11351.40496,51.19166667,20188
11/18/2010,11579.50413,51.10416667,19847
11/19/2010,11732.2314,51.17916667,19806
11/20/2010,11942.47934,51.05833333,19271
11/21/2010,11613.22314,50.9375,19979
11/22/2010,11851.23967,50.9125,20019
11/23/2010,11769.91736,51.10833333,20094
11/24/2010,11198.67769,50.79583333,20581
11/25/2010,11589.42149,50.74166667,20575
11/26/2010,11583.47107,50.99166667,20907
11/27/2010,11696.52893,51.00833333,21038
11/28/2010,11706.44628,50.95,20399
11/29/2010,11650.90909,50.93333333,20734
11/30/2010,11662.80992,51.00833333,21050
12/1/2010,11948.42975,51.19583333,21014
12/2/2010,11886.94215,51.2625,20961
12/3/2010,12049.58678,51.15416667,21140
12/4/2010,11781.81818,51.25,20651
12/5/2010,11722.31405,51.35833333,20387
12/6/2010,11763.96694,51.3875,21086
12/7/2010,11837.35537,51.40833333,21068
12/8/2010,11460.49587,51.425,20740
12/9/2010,11720.33058,51.54166667,20610
12/10/2010,10617.52066,51.49166667,20370
12/11/2010,13967.60331,51.42916667,20048
12/12/2010,13626.44628,51.40416667,20037
12/13/2010,14074.71074,51.1875,19973
12/14/2010,26338.5124,52.3625,20305
12/15/2010,28226.77686,53.25416667,20293
12/16/2010,27691.23967,53.20416667,19772
12/17/2010,27508.76033,53.17083333,19187
12/18/2010,27040.66116,53.14583333,19288
12/19/2010,26358.34711,53.0125,17473
12/20/2010,26161.98347,52.61666667,17766
12/21/2010,26572.56198,52.2375,19605
12/22/2010,27151.73554,52.14166667,20147
12/23/2010,28911.07438,52.1,20835
12/24/2010,25146.44628,52.40833333,19674
12/25/2010,21237.02479,52.3375,19440
12/26/2010,20759.00826,51.72083333,20340
12/27/2010,21153.71901,51.49583333,20722
12/28/2010,21179.50413,51.53333333,20540
12/29/2010,21290.57851,51.11666667,21392
12/30/2010,27219.17355,50.91666667,20100
12/31/2010,28371.57025,50.825,19333
1/1/2011,28060.16529,50.9125,18548
1/2/2011,27968.92562,50.89583333,19434
1/3/2011,28298.18182,50.9875,20135
1/4/2011,28312.06612,50.79583333,18149
1/5/2011,27437.35537,50.5875,18432
1/6/2011,25737.52066,50.54583333,19910
1/7/2011,24733.8843,50.26666667,20200
1/8/2011,24517.68595,49.975,19651
1/9/2011,21409.58678,49.73333333,20299
1/10/2011,18420.49587,49.69166667,20014
1/11/2011,16573.8843,49.69583333,19119
1/12/2011,16605.61983,49.58333333,19339
1/13/2011,16782.14876,49.5375,19007
1/14/2011,14532.89256,49.55833333,20428
1/15/2011,12303.47107,49.45833333,20925
1/16/2011,12001.98347,49.62916667,20782
1/17/2011,12091.23967,49.34583333,20985
1/18/2011,12011.90083,49.2375,21483
1/19/2011,11861.15702,49.2125,21410
1/20/2011,11516.03306,49.43333333,21038
1/21/2011,11081.65289,49.61666667,21325
1/22/2011,10498.5124,49.75416667,20575
1/23/2011,10262.47934,49.67916667,19887
1/24/2011,9901.487603,49.60416667,19674
1/25/2011,10074.04959,49.60416667,19703
1/26/2011,9490.909091,49.5,19428
1/27/2011,8975.206612,49.47916667,20112
1/28/2011,8358.347107,49.40833333,21092
1/29/2011,7991.404959,49.19166667,21532
1/30/2011,7890.247934,49.0875,21146
1/31/2011,8005.289256,48.9625,21116
2/1/2011,7981.487603,48.97916667,20657
2/2/2011,7884.297521,48.97916667,21074
2/3/2011,7951.735537,48.87083333,20793
2/4/2011,8080.661157,48.98333333,20937
2/5/2011,7959.669421,49.17083333,21338
2/6/2011,8108.429752,49.40833333,20895
2/7/2011,8118.347107,49.40416667,20651
2/8/2011,8066.77686,49.07916667,20387
2/9/2011,7945.785124,48.7875,20633
2/10/2011,7856.528926,48.80416667,21170
2/11/2011,7923.966942,48.9375,21374
2/12/2011,7830.743802,48.82083333,21744
2/13/2011,7933.884298,48.79583333,21447
2/14/2011,7991.404959,48.5625,22217
2/15/2011,7888.264463,48.225,22589
2/16/2011,7793.057851,47.90833333,22733
2/17/2011,7683.966942,47.3875,22192
2/18/2011,7715.702479,47.0625,22069
2/19/2011,7761.322314,46.90833333,20823
2/20/2011,7616.528926,47.10833333,21726
2/21/2011,7771.239669,47.52916667,22205
2/22/2011,7977.520661,47.55416667,22057
2/23/2011,7699.834711,47.70833333,21520
2/24/2011,7719.669421,47.41666667,20680
2/25/2011,7747.438017,47.62916667,20393
2/26/2011,7628.429752,47.44166667,19265
2/27/2011,7426.115702,47.12916667,19835
2/28/2011,7531.239669,47.25416667,20961
3/1/2011,7743.471074,47.28333333,21623
3/2/2011,7689.917355,47.425,21110
3/3/2011,7832.727273,47.70833333,19858
3/4/2011,7594.710744,47.95833333,19685
3/5/2011,7717.68595,48.14583333,18692
3/6/2011,7626.446281,48.18333333,18242
3/7/2011,7612.561983,48.35833333,18537
3/8/2011,7358.677686,48.45416667,18631
3/9/2011,7634.380165,48.43333333,19417
3/10/2011,7606.61157,48.49583333,20770
3/11/2011,7588.760331,48.54583333,21544
3/12/2011,7695.867769,48.50416667,19910
3/13/2011,7560.991736,48.34347826,19610
3/14/2011,8044.958678,48.41666667,19547
3/15/2011,26961.32231,48.29583333,19824
3/16/2011,36416.52893,48.00833333,19473
3/17/2011,48408.59504,47.925,22100
3/18/2011,57722.97521,47.74166667,21295
3/19/2011,71807.60331,47.475,20651
3/20/2011,72366.94215,47.45,21896
3/21/2011,85681.98347,47.61666667,22094
3/22/2011,91735.53719,47.56666667,19887
3/23/2011,74850.24793,47.74166667,19417
3/24/2011,40248.59504,47.6125,17146
3/25/2011,50116.36364,47.41666667,19355
3/26/2011,78543.47107,47.5625,19887
3/27/2011,75205.28926,47.6125,19674
3/28/2011,80709.42149,47.64583333,20112
3/29/2011,94484.6281,47.72916667,19795
3/30/2011,90648.59504,47.97083333,19097
3/31/2011,89464.46281,48.275,18912
4/1/2011,83775.86777,48.45833333,18367
4/2/2011,73775.20661,48.64583333,18664
4/3/2011,64131.57025,49.01666667,19824
4/4/2011,54503.80165,49.0125,20118
4/5/2011,46262.47934,48.83333333,19933
4/6/2011,39722.97521,48.9375,19434
