Date,Wind_msec,AirTemp_degF,AirTemp_degC,SolRad_Wm2,Tdew_degC,SolRad_gridmet_Wm2,Evap_AF,KES_CalcTotalInflow_AF,KES_Accretions_AF,KES_TotalRelease_af,KES_TotalRelease_cfs,KES_Storage_AF,KWK_WaterTemp_degF,KWK_WaterTemp_degC,SPP_Inflow_AF,SPP_InflowTemp_degF,Shasta_Tailwater_Temp_degF,SHA_Outflow_AF,KES_Stage_final_ft
8/2/2010,1.822083333,81.0875,27.27083333,409.7083333,6.38718786,336.7,13.88429752,22911.07438,282.9917355,24414.54545,12309,21253,51.4,10.77777778,2161.983471,58.9625,49.81351654,20465.45455,582.95
8/3/2010,1.542916667,82.0475,27.80416667,404.25,7.298446984,336.5,9.917355372,25380.49587,268.1157025,24848.92562,12528,21775,51.4125,10.78472222,2122.31405,58.74583333,49.96129491,22990.41322,583.81
8/4/2010,1.5425,82.292,27.94,401.2083333,7.64760913,333.9,15.8677686,24712.06612,363.8016529,23877.02479,12038,22595,51.61666667,10.89814815,2161.983471,58.00416667,50.03228267,22187.10744,585.14
8/5/2010,1.8,80.96,27.2,400.375,7.300248779,324.4,15.8677686,23734.21488,305.0413223,23767.93388,11983,22545,51.6875,10.9375,2161.983471,58.37916667,50.10004638,21266.77686,585.06
8/6/2010,2.142916667,81.7175,27.62083333,391.9583333,9.48604947,331.1,13.88429752,22968.59504,257.1983471,23393.05785,11794,22106,51.70833333,10.94907407,2142.14876,57.95416667,50.19153412,20568.59504,584.35
8/7/2010,1.722916667,83.62775,28.68208333,382.75,11.00901385,327.1,9.917355372,23127.27273,344.0991736,22522.31405,11355,22702,51.8875,11.04861111,2142.14876,58.50833333,50.18906541,20641.98347,585.31
8/8/2010,2.335833333,80.03,26.68333333,386.5416667,11.59648014,324.7,15.8677686,21389.75207,141.4793388,21655.53719,10918,22421,51.86666667,11.03703704,2122.31405,58.33333333,50.26618698,19126.61157,584.86
8/9/2010,2.077916667,78.56,25.86666667,389.4583333,11.85658902,323.5,15.8677686,21929.2562,102.1157025,22038.34711,11111,22297,52.075,11.15277778,2161.983471,58.12083333,50.34010229,19666.1157,584.66
8/10/2010,2.465,77.975,25.54166667,279.875,9.652024331,315.9,5.950413223,21711.07438,170.2809917,21500.82645,10840,22501,52.2125,11.22916667,2142.14876,58.79166667,49.80267131,19398.34711,584.99
8/11/2010,3.130833333,74.53625,23.63125,422.125,8.549515924,320.8,5.950413223,21116.03306,-58.26446281,20959.33884,10567,22651,51.5875,10.88194444,2102.479339,58.41666667,49.65124669,19071.07438,585.23
8/12/2010,1.499583333,79.8725,26.59583333,391.7916667,7.954985594,321.6,15.8677686,20384.13223,368.322314,20560.66116,10366,22458,51.71666667,10.9537037,2161.983471,58.5,49.73914101,17853.22314,584.92
8/13/2010,1.799583333,79.65125,26.47291667,316.6666667,10.26681716,320.9,11.90082645,20403.96694,-38.74380165,20280.99174,10225,22570,51.64166667,10.91203704,2161.983471,58.52083333,49.72937692,18281.65289,585.1
8/14/2010,1.843333333,80.705,27.05833333,364.5416667,10.95985029,316,9.917355372,19559.00826,280.214876,19723.63636,9944,22396,51.81666667,11.00925926,2161.983471,58.4875,49.7849445,17117.35537,584.82
8/15/2010,1.32875,81.8,27.66666667,364.6666667,11.42303355,312.8,11.90082645,18793.38843,-94.25619835,19507.43802,9835,21671,52.02083333,11.12268519,2181.818182,60.02083333,49.89763968,16706.77686,583.64
8/16/2010,1.821666667,83.465,28.59166667,364.0416667,12.47318362,313.1,11.90082645,19057.19008,626.6115702,19785.12397,9975,20931,52.05,11.13888889,2241.322314,59.4875,49.27449342,16189.09091,582.41
8/17/2010,2.507916667,81.6125,27.5625,366.2916667,9.841932929,315.8,9.917355372,20495.20661,376.8181818,19890.24793,10028,21526,51.62916667,10.90509259,2181.818182,59.9375,48.83361655,17936.52893,583.4
8/18/2010,1.542916667,75.7475,24.30416667,350.8333333,2.353720932,316.1,13.88429752,19457.85124,216.6363636,19511.40496,9837,21459,51.09583333,10.6087963,2300.826446,59.12083333,48.82552262,16940.82645,583.29
8/19/2010,1.564166667,78.74,25.96666667,367.0833333,3.745669854,314,15.8677686,18735.86777,489.7520661,18979.83471,9569,21199,50.9875,10.54861111,2300.826446,58.9,48.90857673,15945.12397,582.86
8/20/2010,2.400833333,79.82,26.56666667,359.6666667,6.711777814,312.5,13.88429752,19114.71074,634.2561983,18555.3719,9355,21744,51.07916667,10.59953704,2181.818182,59.79166667,48.99379495,16298.18182,583.76
8/21/2010,3.1725,74.5025,23.6125,351.5833333,7.297330377,311.2,9.917355372,18636.69421,763.9834711,18345.12397,9249,22026,51.10416667,10.61342593,2142.14876,59.5875,48.83580619,15730.90909,584.22
8/22/2010,1.477916667,75.3425,24.07916667,355.9166667,6.534950525,307.6,11.90082645,16825.78512,867.5785124,18277.68595,9215,20563,51.175,10.65277778,2142.14876,59.80416667,48.69543501,13816.8595,581.79
8/23/2010,4.479583333,84.9125,29.39583333,363.8333333,3.067311192,309.5,7.933884298,19572.89256,311.9421488,18420.49587,9287,21708,51.2625,10.70138889,2161.983471,60,48.98486673,17099.50413,583.7
8/24/2010,1.435416667,86.1125,30.0625,363.0833333,2.271753216,307.5,15.8677686,18214.21488,79.34710744,17837.35537,8993,22069,51.0625,10.59027778,2122.31405,60.18333333,48.98392025,16012.56198,584.29
8/25/2010,1.60875,88.7975,31.55416667,353.125,6.687538092,304.1,11.90082645,17506.1157,111.4958678,18043.63636,9097,21520,51.20416667,10.66898148,2161.983471,59.37083333,49.17186811,15233.05785,583.39
8/26/2010,2.207916667,84.095,28.94166667,348.375,9.446204357,300.8,13.88429752,17744.13223,132.9421488,17724.29752,8936,21526,51.32083333,10.7337963,2023.140496,59.95416667,49.39229432,15588.09917,583.4
8/27/2010,4.2225,81.2825,27.37916667,337.5,6.848520716,300.8,15.8677686,17968.26446,-30.9338843,17256.19835,8700,22223,51.51666667,10.84259259,2142.14876,59.47083333,49.26365567,15857.85124,584.54
8/28/2010,2.989583333,64.30625,17.94791667,111.7916667,9.922464974,144.6,7.933884298,16587.7686,-108.2066116,16833.71901,8487,21970,51.48333333,10.82407407,2161.983471,59.29583333,49.2419449,14534.87603,584.13
8/29/2010,1.8325,69.72725,20.95958333,315.375,5.964668517,274.4,1.983471074,16712.72727,-95.34710744,17087.60331,8615,21593,51.12916667,10.62731481,2161.983471,59.30416667,49.07079187,14645.95041,583.51
8/30/2010,1.672083333,67.505,19.725,313.5833333,5.664532128,243.6,7.933884298,17214.54545,211.6528926,17036.03306,8589,21763,51.1875,10.65972222,2142.14876,59.24583333,49.24438428,14860.16529,583.79
8/31/2010,3.3225,75.479,24.155,333.9166667,5.859244241,272.1,5.950413223,17008.26446,42.78512397,16504.46281,8321,22260,51.43333333,10.7962963,2161.983471,59.37083333,49.52336527,14802.64463,584.6
9/1/2010,4.758333333,84.7175,29.2875,332.7916667,7.697157084,272.6,5.950413223,16671.07438,-159.5123967,17125.28926,8634,21799,51.68333333,10.93518519,2161.983471,59.56666667,49.45296067,14667.7686,583.85
9/2/2010,2.186666667,85.3325,29.62916667,329.7083333,9.411584841,278,15.8677686,16736.52893,-43.9338843,16756.36364,8448,21763,51.56666667,10.87037037,2142.14876,59.32916667,49.35723376,14638.01653,583.79
9/3/2010,1.671666667,83.3825,28.54583333,336.5833333,6.894508493,279.1,9.917355372,16575.86777,524.5619835,16694.87603,8417,21635,51.7625,10.97916667,2161.983471,59.40416667,49.56610769,13890.24793,583.58
9/4/2010,1.778333333,80.5025,26.94583333,333.1666667,5.502852197,281.1,9.917355372,16558.01653,61.71900826,16760.33058,8450,21423,51.75416667,10.97453704,2142.14876,59.45833333,49.36630369,14354.38017,583.23
9/5/2010,5.122083333,78.3575,25.75416667,336.7916667,1.300616687,281.9,11.90082645,16248.59504,150.6942149,16242.64463,8189,21417,51.9,11.05555556,2142.14876,59.00416667,49.34467063,13955.70248,583.22
9/6/2010,4.179583333,80.45,26.91666667,339.125,-2.845446137,280.7,11.90082645,16419.17355,-86.38842975,15941.15702,8037,21884,51.64166667,10.91203704,2161.983471,59.2,49.46160038,14344.46281,583.99
9/7/2010,2.335833333,73.5425,23.07916667,294.5416667,4.632517816,270.7,11.90082645,16204.95868,52.18181818,16119.66942,8127,21958,51.4125,10.78472222,2161.983471,59.01666667,49.3655318,13991.40496,584.11
9/8/2010,2.496736111,63.60375,17.55763889,152.7916667,11.04478271,175.2,13.88429752,16111.73554,145.4793388,16135.53719,8135,21921,51.4375,10.79861111,1237.68595,59.0875,49.44727176,14729.2562,584.05
9/9/2010,0.7175,64.08875,17.82708333,302.6666667,9.711470174,265,1.983471074,16807.93388,-62.7107438,15994.71074,8064,22733,50.6375,10.35416667,795.3719008,58.47083333,49.53655367,16076.03306,585.36
9/10/2010,1.822083333,69.9125,21.0625,323.125,4.686103222,269.8,7.933884298,16651.23967,202.8677686,16216.8595,8176,23160,51.025,10.56944444,862.8099174,59.40416667,49.57113861,15586.1157,586.04
9/11/2010,1.435416667,71.8025,22.1125,317.5416667,5.285329917,266.8,5.950413223,15423.47107,-145.7438017,16131.57025,8133,22445,50.78333333,10.43518519,93.2231405,58.2875,49.67810954,15475.04132,584.9
9/12/2010,1.157083333,73.9175,23.2875,312.1666667,4.22081847,263.3,5.950413223,14461.4876,-73.01652893,15730.90909,7931,21170,50.6625,10.36805556,93.2231405,58.0625,49.92554049,14441.65289,582.81
9/13/2010,1.157083333,72.5525,22.52916667,270,5.97418833,253.5,5.950413223,16619.50413,290.3966942,15076.36364,7601,22708,51.0375,10.57638889,2241.322314,58.86666667,50.03994974,14088.59504,585.32
9/14/2010,1.414583333,71.5025,21.94583333,303.1666667,5.960347428,259.3,7.933884298,14562.64463,-61.95867769,14971.23967,7548,22291,51.70416667,10.94675926,1767.272727,59.25416667,49.97987571,12856.8595,584.65
9/15/2010,1.135833333,71.015,21.675,268.5,5.769063255,250.7,5.950413223,14400,-152.4049587,14715.3719,7419,21970,52.05,11.13888889,2122.31405,59.47083333,50.1170837,12430.41322,584.13
9/16/2010,1.200416667,74.2925,23.49583333,289.875,7.372369555,241.2,13.88429752,13987.43802,270.2975207,14388.09917,7254,21556,52.0625,11.14583333,2142.14876,59.27083333,49.89162797,11575.53719,583.45
9/17/2010,1.392916667,71.8325,22.12916667,195.625,12.00310126,234.7,5.950413223,13929.91736,-190.5619835,13941.81818,7029,21538,52.09166667,11.16203704,2221.487603,59.16666667,49.06100916,11898.84298,583.42
9/18/2010,3.021666667,72.83,22.68333333,236.375,14.09073796,240.8,3.966942149,13192.06612,-33.14049587,13598.67769,6856,21128,51.77083333,10.9837963,2241.322314,59.09166667,48.69205595,10984.46281,582.74
9/19/2010,1.914027778,63.95,17.75,95.29166667,14.57984909,147.2,7.933884298,13253.55372,-353.3471074,13400.33058,6756,20973,51.26666667,10.7037037,2221.487603,58.9,48.98863983,11385.12397,582.48
9/20/2010,1.714583333,67.505,19.725,289.875,9.45008111,232.6,3.966942149,13824.79339,-245.7520661,13317.02479,6714,21477,51.075,10.59722222,2181.818182,58.8375,48.8736277,11888.92562,583.32
9/21/2010,0.899166667,66.1775,18.9875,233.2083333,9.31183737,220.6,3.966942149,13725.61983,3098.669421,13303.1405,6707,21896,51.1625,10.64583333,2221.487603,58.79583333,49.10557662,8405.950413,584.01
9/22/2010,1.39375,65.615,18.675,275.1666667,9.560757871,240.6,5.950413223,12698.18182,857.768595,13063.1405,6586,21526,51.23333333,10.68518519,2201.652893,58.8125,49.13167728,9639.669421,583.4
9/23/2010,0.985416667,66.695,19.275,276.625,7.352502079,227.8,7.933884298,13499.50413,114.9504132,13382.47934,6747,21635,51.64583333,10.91435185,2221.487603,58.85,49.33224252,11162.97521,583.58
9/24/2010,0.77125,70.82,21.56666667,281.875,6.345114376,236.9,5.950413223,13213.8843,208.4628099,13184.13223,6647,21659,51.51666667,10.84259259,2201.652893,58.59166667,49.09335674,10803.96694,583.62
9/25/2010,0.807916667,72.46475,22.48041667,280.25,4.682344582,238.2,3.966942149,12848.92562,-229.0247934,13196.03306,6653,21307,51.6,10.88888889,2181.818182,58.91666667,49.20869955,10895.20661,583.04
9/26/2010,1.5775,75.4745,24.1525,273.0833333,3.515694117,233,7.933884298,12692.2314,-48.67768595,13055.20661,6582,20937,51.57916667,10.87731481,2181.818182,58.70416667,49.56226938,10560,582.42
9/27/2010,1.258333333,76.415,24.675,275,4.534348811,234.8,5.950413223,12981.81818,54.90082645,13172.2314,6641,20740,51.51666667,10.84259259,2181.818182,58.35833333,49.41534523,10744.46281,582.09
9/28/2010,1.5225,77.15,25.08333333,273.875,3.311013093,232.8,9.917355372,13382.47934,-126.5619835,13086.94215,6598,21026,51.82916667,11.0162037,2201.652893,58.59166667,49.68743135,11307.7686,582.57
9/29/2010,2.27,78.12425,25.62458333,266.5,3.330711805,228.6,9.917355372,13079.00826,-104.5702479,13122.64463,6616,20973,51.77916667,10.98842593,2142.14876,58.08333333,49.56703659,11041.98347,582.48
9/30/2010,0.878333333,76.6175,24.7875,252.6666667,7.525982868,222.5,9.917355372,14279.00826,-263.2644628,13124.6281,6617,22118,51.75,10.97222222,2300.826446,58.90833333,49.65740552,12241.98347,584.37
10/1/2010,0.985416667,76.43,24.68333333,250.2916667,9.651258084,222.3,5.950413223,12634.71074,-418.0247934,12690.24793,6398,22057,51.81666667,11.00925926,2895.867769,58.09166667,49.67521273,10157.35537,584.27
10/2/2010,1.05,74.33,23.51666667,243.3333333,8.294123968,207,9.917355372,12610.90909,154.3471074,12644.6281,6375,22013,52.10833333,11.1712963,2776.859504,57.90833333,49.65287741,9679.338843,584.2
10/3/2010,1.99375,70.40375,21.33541667,173.0416667,10.54152814,120.6,9.917355372,12412.56198,20.23966942,12714.04959,6410,21702,52.15,11.19444444,2975.206612,57.59166667,49.7394018,9417.520661,583.69
10/4/2010,2.09,59.9,15.5,85.79166667,9.224845076,167.4,5.950413223,13126.61157,425.768595,12961.98347,6535,21860,52.02916667,11.12731481,2181.818182,57.43333333,49.83785942,10518.34711,583.95
10/5/2010,6.881666667,69.4625,20.8125,236.875,3.433791369,207.6,3.966942149,12827.10744,817.5785124,12896.52893,6502,21787,52.16666667,11.2037037,3332.231405,57.5,49.7542963,8677.68595,583.83
10/6/2010,1.692916667,65.3825,18.54583333,197.2916667,11.51811434,178.2,3.966942149,13166.28099,1128.280992,12960,6534,21989,51.94166667,11.0787037,3193.38843,57.4125,49.61238073,8844.297521,584.16
10/7/2010,2.315416667,65.0825,18.37916667,187.8333333,9.647130106,142.9,7.933884298,12307.43802,825.8347107,12454.21488,6279,21835,52.02083333,11.12268519,3074.380165,57.2875,49.6203569,8407.933884,583.91
10/8/2010,1.1575,63.395,17.44166667,207.0416667,8.388354406,186,1.983471074,12037.68595,769.0413223,12101.15702,6101,21769,52.01666667,11.12037037,2439.669421,57.275,49.80763824,8828.429752,583.8
10/9/2010,0.96375,69.245,20.69166667,222.3333333,8.985430769,139.3,5.950413223,11904.79339,791.7024793,11863.1405,5981,21805,52.175,11.20833333,3133.884298,57.19583333,49.87399673,7979.504132,583.86
10/10/2010,1.585416667,74.8475,23.80416667,226.125,9.706665992,192,7.933884298,11676.69421,653.1818182,11954.38017,6027,21520,52.50416667,11.3912037,3272.727273,57.175,50.07534242,7751.404959,583.39
10/11/2010,6.152083333,76.625,24.79166667,234.75,0.749849946,203.8,5.950413223,11672.72727,88.29752066,12021.81818,6061,21164,53.1125,11.72916667,3292.561983,56.98333333,49.88902326,8290.909091,582.8
10/12/2010,3.579583333,76.685,24.825,230.2083333,-1.872800052,201.9,9.917355372,11704.46281,34.76033058,11807.60331,5953,21050,52.87083333,11.59490741,3173.553719,56.94166667,49.8365627,8495.206612,582.61
10/13/2010,0.685416667,71.4875,21.9375,228.0416667,2.787269072,201.3,7.933884298,12452.2314,460.8677686,12000,6050,21495,52.25833333,11.25462963,3213.22314,56.825,50.07559983,8778.842975,583.35
10/14/2010,0.7925,69.83,21.01666667,198.4583333,4.867209941,192.8,7.933884298,11728.26446,609.1652893,11811.57025,5955,21404,51.85,11.02777778,2340.495868,57.00416667,50.31898422,8778.842975,583.2
10/15/2010,0.706666667,70.9475,21.6375,165.75,7.935901209,181.8,5.950413223,12017.85124,619.6115702,11799.66942,5949,21617,51.75833333,10.97685185,2340.495868,57.03333333,50.42786979,9058.512397,583.55
10/16/2010,1.093333333,66.335,19.075,184,6.005016256,171.9,1.983471074,11492.2314,921.6859504,11805.61983,5952,21301,51.79166667,10.99537037,2300.826446,57.05833333,50.53694313,8269.090909,583.03
10/17/2010,0.770416667,58.445,14.69166667,75.54166667,5.833464417,147.2,5.950413223,11817.52066,567.0330579,11960.33058,6030,21152,51.75833333,10.97685185,2459.504132,56.48333333,50.31686884,8790.743802,582.78
10/18/2010,2.14375,68.0675,20.0375,209.0416667,5.193678366,183.2,3.966942149,11930.57851,518.8760331,12021.81818,6061,21056,51.69583333,10.94212963,2419.834711,56.47916667,49.93773836,8991.07438,582.62
10/19/2010,1.178333333,66.9575,19.42083333,209.125,3.893195204,183.8,1.983471074,11807.60331,572.8429752,12091.23967,6096,20770,51.55416667,10.86342593,2360.330579,56.30833333,49.98952031,8874.049587,582.14
10/20/2010,0.556666667,61.91,16.61666667,185.2083333,7.678680116,181.9,5.950413223,12236.03306,200.8595041,11926.61157,6013,21074,51.45833333,10.81018519,3292.561983,56.21666667,50.05259708,8743.140496,582.65
10/21/2010,1.982291667,59.61875,15.34375,150.2916667,8.654535779,172.7,7.933884298,11934.54545,200.1322314,11950.41322,6025,21050,51.70833333,10.94907407,3451.239669,56.08333333,50.1581169,8282.975207,582.61
10/22/2010,1.110902778,58.4425,14.69027778,62.375,10.94766648,92.6,0,11557.68595,682.3719008,11670.7438,5884,20937,51.625,10.90277778,2439.669421,56.37916667,49.76960278,8435.702479,582.42
10/23/2010,4.272166667,53.762125,12.09006944,22.33333333,10.30273165,53.9,1.983471074,11531.90083,469.6033058,11827.43802,5963,20639,51.24583333,10.69212963,2419.834711,56.2125,49.78930895,8641.983471,581.92
10/24/2010,7.654861111,57.379375,14.09965278,34.66666667,11.39906161,68.3,0,12120.99174,1104.322314,11577.52066,5837,21182,51.04166667,10.5787037,2697.520661,56.50416667,50.27818989,8318.677686,582.83
10/25/2010,1.114583333,52.3625,11.3125,182.9583333,4.969329621,119.5,0,11498.18182,421.4958678,11736.19835,5917,20943,51.0875,10.60416667,2578.512397,56.48333333,50.03176373,8497.190083,582.43
10/26/2010,1.56375,51.8375,11.02083333,193.9166667,2.399933367,170.1,1.983471074,11361.32231,549.3719008,11845.28926,5972,20457,51.17916667,10.65509259,3074.380165,56.4,49.87556405,7737.520661,581.61
10/27/2010,1.392916667,50.105,10.05833333,99.79166667,1.393123795,154,1.983471074,10968.59504,1071.157025,11916.69421,6008,19507,51.3,10.72222222,2856.198347,56.11666667,49.93724082,7041.322314,579.97
10/28/2010,2.089513889,50.62125,10.34513889,34.75,7.750742944,66.1,3.966942149,11801.65289,649.7603306,12015.86777,6058,19288,51.24166667,10.68981481,2856.198347,54.3,49.66718805,8294.876033,579.58
10/29/2010,1.35,55.355,12.975,79.41666667,9.855405415,59.8,1.983471074,11702.47934,398.6859504,12059.50413,6080,18929,51.13333333,10.62962963,2856.198347,55.8,50.50494697,8447.603306,578.94
10/30/2010,3.182708333,54.98,12.76666667,19.95833333,10.41401298,63.7,5.950413223,11276.03306,847.4380165,11930.57851,6015,18269,51.2375,10.6875,2856.198347,55.00416667,50.92889766,7572.892562,577.74
10/31/2010,2.110833333,57.4625,14.14583333,71.54166667,10.75819531,86.1,0,13235.70248,1329.479339,11849.2562,5974,19656,51.44166667,10.80092593,3371.900826,55.80833333,50.98208534,8534.876033,580.23
11/1/2010,0.96375,58.9595,14.9775,173.5416667,9.305841326,138,0,11091.57025,-48.04132231,11984.13223,6042,18763,51.475,10.81944444,2737.190083,56.23333333,50.85424639,8401.983471,578.64
11/2/2010,2.786666667,65.87,18.81666667,174.375,8.599412399,144.8,3.966942149,11164.95868,672.3305785,11888.92562,5994,18035,51.99583333,11.1087963,2776.859504,56.10416667,51.18415519,7715.702479,577.31
11/3/2010,0.45,59.9225,15.5125,142.25,10.15830056,141.1,3.966942149,13227.7686,899.6363636,12126.94215,6114,19131,51.88333333,11.0462963,2241.322314,55.14583333,49.9487913,10085.95041,579.3
11/4/2010,0.45,60.905,16.05833333,133.4166667,9.667456479,137.9,1.983471074,12230.08264,711.2066116,11851.23967,5975,19507,51.62916667,10.90509259,2320.661157,56.24583333,51.39021414,9197.355372,579.97
11/5/2010,0.3425,62.09,16.71666667,119.7916667,11.93778868,134.4,5.950413223,11902.80992,728.338843,11488.26446,5792,19916,51.6375,10.90972222,45.61983471,57.075,51.20807148,11129.2562,580.68
11/6/2010,2.164166667,60.86025,16.03347222,155.625,10.16685501,136.6,3.966942149,11250.24793,390.677686,11494.21488,5795,19668,51.42083333,10.78935185,99.17355372,56.54583333,50.7645136,10760.33058,580.25
11/7/2010,6.279866667,54.146,12.30333333,84.96,9.156303405,53.6,0,10710.7438,1093.636364,10861.4876,5476,19518,51.45,10.80555556,2261.157025,56.0125,51.07791321,7356.694215,579.99
11/8/2010,0.964166667,48.155,8.975,166.5416667,1.854110835,130.6,3.966942149,11722.31405,930.7768595,11654.87603,5876,19582,51.85416667,11.03009259,285.6198347,56.1875,50.92124844,10506.44628,580.1
11/9/2010,0.488708333,43.57925,6.432916667,45.58333333,3.76672411,53.1,1.983471074,11956.36364,499.2809917,11660.82645,5879,19875,51.00416667,10.55787037,99.17355372,53.64166667,50.73760503,11357.35537,580.61
11/10/2010,1.787013889,51.124625,10.62479167,156.25,5.344005832,79.2,1.983471074,12019.83471,585.5371901,11488.26446,5792,20405,50.78333333,10.43518519,99.17355372,55.79166667,50.69164945,11335.53719,581.52
11/11/2010,2.40125,51.8975,11.05416667,153.0833333,2.070183672,130.3,0,11057.85124,388.8842975,11402.97521,5749,20060,50.74583333,10.41435185,99.17355372,55.75833333,50.75484907,10569.91736,580.93
11/12/2010,2.804583333,52.2845,11.26916667,151.0416667,2.183073454,126.1,1.983471074,11900.82645,480.5041322,11478.34711,5787,20481,50.75,10.41666667,99.17355372,55.83333333,50.75366568,11321.65289,581.65
11/13/2010,4.764166667,60.27275,15.70708333,86.625,0.257635633,123.9,5.950413223,11123.30579,600.8016529,11740.16529,5919,19858,50.82083333,10.45601852,99.17355372,55.8875,50.85986687,10423.1405,580.58
11/14/2010,2.32625,64.034,17.79666667,118.4583333,8.645955651,111.4,0,11553.71901,636.7355372,11668.76033,5883,19743,50.9625,10.53472222,404.6280992,56,50.86428032,10512.39669,580.38
11/15/2010,4.176666667,64.4675,18.0375,146.6666667,7.176971938,122.3,3.966942149,11262.14876,779.1652893,11418.84298,5757,19582,51.23333333,10.68518519,69.4214876,55.33333333,51.06267883,10413.22314,580.1
11/16/2010,2.483333333,59.95925,15.53291667,141.3333333,2.626383307,123.3,1.983471074,11363.30579,451.7520661,11418.84298,5757,19524,51.21666667,10.67592593,21.81818182,54.00833333,51.07829154,10889.2562,580
11/17/2010,1.4125,51.742625,10.968125,149.4583333,2.836856416,99.3,3.966942149,12019.83471,677.8842975,11351.40496,5723,20188,51.19166667,10.66203704,21.81818182,54.00833333,50.75113746,11319.66942,581.15
11/18/2010,1.160416667,49.535,9.741666667,107.2916667,4.628941876,102.6,1.983471074,11240.33058,751.892562,11579.50413,5838,19847,51.10416667,10.61342593,21.81818182,55.57916667,51.24949619,10466.77686,580.56
11/19/2010,1.11375,49.1,9.5,35.625,6.214931248,84.1,1.983471074,11692.56198,879.3305785,11732.2314,5915,19806,51.17916667,10.65509259,21.81818182,55.50416667,51.16685014,10792.06612,580.49
11/20/2010,6.409583333,43.875,6.597222222,26.08333333,4.572654337,78.6,0,11406.94215,1311.61157,11942.47934,6021,19271,51.05833333,10.58796296,21.81818182,51.9125,51.05348979,10074.04959,579.55
11/21/2010,3.101493056,45.12875,7.29375,81.125,3.370865945,71.9,3.966942149,12325.28926,1007.504132,11613.22314,5855,19979,50.9375,10.52083333,21.81818182,51.9125,51.44794468,11295.86777,580.79
11/22/2010,6.334444444,47.6125,8.673611111,116.625,4.829917402,71.6,1.983471074,11892.89256,1267.768595,11851.23967,5975,20019,50.9125,10.50694444,21.81818182,52.05416667,51.2467896,10603.63636,580.86
11/23/2010,3.740277778,43.725,6.513888889,141.9166667,-2.307694544,75.6,1.983471074,11847.27273,910.0413223,11769.91736,5934,20094,51.10833333,10.61574074,21.81818182,52.05416667,51.17483649,10915.04132,580.99
11/24/2010,3.915833333,39.518,4.176666667,142.5833333,-7.658875757,110.2,1.983471074,12001.98347,661.5454545,11512.06612,5804,20581,50.79583333,10.44212963,21.81818182,51.6875,51.50168711,11317.68595,581.82
11/25/2010,2.62625,43.99625,6.664583333,134.875,-6.24795842,109.6,1.983471074,11585.45455,825.0743802,11589.42149,5843,20575,50.74166667,10.41203704,21.81818182,54.03333333,51.4837901,10738.5124,581.81
11/26/2010,0.342916667,40.4975,4.720833333,75.95833333,-0.727533481,98.9,1.983471074,11916.69421,877.4545455,11583.47107,5840,20907,50.99166667,10.55092593,21.81818182,53.57916667,51.34036277,11018.18182,582.37
11/27/2010,1.496736111,38.06,3.366666667,34.75,2.370856396,49.9,1.983471074,11829.42149,973.9752066,11696.52893,5897,21038,51.00833333,10.56018519,21.81818182,54.2625,51.33979895,10833.71901,582.59
11/28/2010,1.044162698,37.50521429,3.058452381,123.2916667,-1.087974303,100.3,1.983471074,11069.75207,872.4049587,11706.44628,5902,20399,50.95,10.52777778,21.81818182,54.075,51.36422716,10175.20661,581.51
11/29/2010,1.222083333,40.505,4.725,124.0416667,-1.637614678,105,3.966942149,11990.08264,1128.38843,11650.90909,5874,20734,50.93333333,10.51851852,21.81818182,53.80833333,51.32000186,10839.66942,582.08
11/30/2010,0.385,43.3625,6.3125,48.91666667,1.373801374,84.9,0,11978.18182,1317.652893,11662.80992,5880,21050,51.00833333,10.56018519,21.81818182,53.57916667,51.30500801,10639.33884,582.61
12/1/2010,1.189166667,47.45675,8.587083333,75.75,2.799525031,41.6,1.983471074,11914.71074,1649.950413,11948.42975,6024,21014,51.19583333,10.66435185,21.81818182,53.45,51.16123057,10242.64463,582.55
12/2/2010,1.512916667,45.22625,7.347916667,20.125,5.876148511,43.1,0,11833.38843,1587.330579,11886.94215,5993,20961,51.2625,10.70138889,21.81818182,53.1625,51.2791596,10224.79339,582.46
12/3/2010,1.771666667,46.9295,8.294166667,24.625,6.508278609,60.3,1.983471074,12230.08264,1010.07438,12049.58678,6075,21140,51.15416667,10.6412037,21.81818182,52.66666667,51.24887605,11198.67769,582.76
12/4/2010,1.199583333,50.0375,10.02083333,47.95833333,8.012190079,42.4,0,11291.90083,-812.3057851,11781.81818,5940,20651,51.25,10.69444444,21.81818182,52.07083333,50.59861785,12083.30579,581.94
12/5/2010,2.220555556,50.0375,10.02083333,38.91666667,8.012190079,58.3,1.983471074,11460.49587,1441.785124,11722.31405,5910,20387,51.35833333,10.75462963,21.81818182,52.41666667,51.15365555,9996.694215,581.49
12/6/2010,4.527916667,50.258,10.14333333,52.375,7.160460629,45.9,3.966942149,12466.1157,2131.066116,11763.96694,5931,21086,51.3875,10.77083333,21.81818182,52.5125,51.39042357,10314.04959,582.67
12/7/2010,0.331944444,50.258,10.14333333,90.375,7.160460629,75.4,0,11819.50413,1642.165289,11837.35537,5968,21068,51.40833333,10.78240741,21.81818182,52.2125,51.37670934,10155.3719,582.64
12/8/2010,2.912666667,50.368375,10.20465278,20.29166667,8.958498814,35.8,0,11133.22314,1258.77686,11460.49587,5778,20740,51.425,10.79166667,21.81818182,52.25,51.26577126,9851.900826,582.09
