Date,Wind_msec,AirTemp_degF,SolRad_Wm2,Storage_AF,Tdew_degC,KES_AddlInflow_AF,KES_Outflow_af,KES_Storage_AF,OutflowTemp_degF,SPP_Inflow_AF,SPP_InflowTemp_degF,SHD_OutflowTemp_degF,SHA_Outflow_AF
4/13/2004,3.5,55.202,272.14,21927,6.11,752.2777638,20467.43802,21927,50.40833333,4066.115702,49.00416667,49.2875,16004.7237
4/14/2004,5.17,50.792,189.39,21708,5.99,177.598614,20384.13223,21708,49.95,4085.950413,49.1375,49.09166667,15272.74697
4/15/2004,4.02,49.748,194.76,21902,5.3,1219.434848,20245.28926,21902,49.70416667,4085.950413,49.33333333,49.57083333,15516.50573
4/16/2004,2.89,51.296,251.98,22106,4.46,846.833113,17250.24793,22106,49.85,4085.950413,49.39166667,48.19166667,12330.83093
4/17/2004,2.45,50.324,231.33,22260,4.37,987.4665907,15030.7438,22260,49.5375,4026.446281,49.4625,47.75,10055.7492
4/18/2004,4.19,47.588,202.87,22997,5.07,1685.548321,12850.90909,22997,48.6,4026.446281,49.48333333,47.7,8557.473388
4/19/2004,5.61,46.112,124.02,23371,6.52,640.9894219,11982.14876,23371,48.5875,4006.61157,49.47083333,47.725,7427.637539
4/20/2004,4.67,49.1,126.33,22808,7.08,-15.10034892,11966.28099,22808,48.57916667,4006.61157,49.50416667,47.81666667,6191.332347
4/21/2004,3.85,50.882,221.8,22094,5.37,1054.337074,11978.18182,22094,48.97916667,4006.61157,49.5125,47.84583333,6365.74594
4/22/2004,3.16,54.05,340.12,22402,4.25,1913.824308,11994.04959,22402,49.59583333,4006.61157,49.65416667,47.9625,7334.476864
4/23/2004,2.44,60.494,293.77,21817,6.62,67.96115253,12119.00826,21817,49.68333333,4006.61157,49.54166667,48.03333333,6622.112909
4/24/2004,2.95,63.374,330.55,22180,7.76,1853.283785,13188.09917,22180,49.9375,4006.61157,49.5875,47.97083333,8477.621382
4/25/2004,1.47,68.108,323.59,21823,9.3,346.8662213,14058.84298,21823,49.81666667,4006.61157,49.57916667,47.95,8807.536252
4/26/2004,1.12,72.59,341.36,21617,11.34,1038.695153,14901.81818,21617,49.85416667,4006.61157,49.625,47.90416667,9815.492723
4/27/2004,1.74,73.4,339.07,21732,11.45,1194.713889,15469.09091,21732,49.73333333,3986.77686,49.575,47.87083333,10574.08679
4/28/2004,4.86,61.952,355.1,22940,3.27,2116.22726,15976.8595,22940,49.69166667,4006.61157,49.6625,47.9625,12213.85475
4/29/2004,2.72,59.27,351.95,22205,4.28,-978.6068161,16825.78512,22205,49.4625,4026.446281,49.69166667,48.01666667,11224.8106
4/30/2004,1.37,65.624,353.91,21313,6.32,682.528243,16815.86777,21313,49.42083333,4006.61157,49.80416667,48,11212.90284
5/1/2004,1.01,70.16,338.55,22607,9.09,2890.353358,17754.04959,22607,49.59166667,3986.77686,49.88333333,48.00833333,14420.99223
5/2/2004,1.62,73.364,348.3,22229,10.5,-1031.719503,17791.73554,22229,49.57083333,3966.942149,49.95833333,48.12916667,12552.87555
5/3/2004,1.43,75.38,349.16,21890,11.43,932.9178384,18176.52893,21890,49.7125,3947.107438,49.94166667,48.16666667,12894.69818
5/4/2004,2.12,71.996,354.06,22211,8.9,1655.723308,19021.4876,22211,49.75416667,4006.61157,50.07083333,48.0875,14140.80975
5/5/2004,4.22,64.112,352.25,21362,8.96,25.06628306,19870.41322,21362,49.57083333,1622.479339,50.32916667,48.09583333,16301.01667
5/6/2004,5.74,61.736,333.79,20135,9.48,719.9172143,22187.10744,20135,49.22916667,27.76859504,51.01666667,48.30416667,19796.29311
5/7/2004,4.41,60.944,336.04,20135,9.54,2363.045733,21437.35537,20135,48.98333333,749.7520661,50.57916667,48.3875,15505.29843
5/8/2004,2.38,61.07,329.12,21235,8.06,6282.304876,20996.03306,21235,49.01666667,27.76859504,51.02916667,48.42083333,15933.97762
5/9/2004,2.74,61.844,339.1,21235,7.33,5034.286843,20687.60331,21235,49.17916667,27.76859504,51,48.29166667,19800.49585
5/10/2004,3.22,56.372,239.61,20871,6.84,495.3388607,20554.71074,20871,49.24583333,27.76859504,50.99583333,48.29166667,20006.42997
5/11/2004,3.77,54.446,328.17,21653,3.58,1302.512179,18781.4876,21653,49.0625,27.76859504,50.96666667,48.3625,19291.96464
5/12/2004,2.77,59.216,369.56,22390,4.71,198.7543683,17853.22314,22390,49.17083333,27.76859504,51.03333333,48.29166667,18315.5287
5/13/2004,1.72,65.192,361.08,22285,5.04,-595.0741545,17882.97521,22285,49.40833333,27.76859504,51.12083333,48.2,17587.05426
5/14/2004,1.79,67.586,351.74,21902,5.88,-114.8476484,17902.80992,21902,49.3625,35.70247934,51.0875,48.24166667,17291.46174
5/15/2004,3.5,66.848,365.32,22155,7.91,828.645698,17888.92562,22155,49.43333333,27.76859504,51.39166667,48.34583333,17896.6559
5/16/2004,3.11,63.752,352.15,22633,6.78,442.5011248,17890.90909,22633,49.52916667,27.76859504,51.35833333,48.38333333,17860.93263
5/17/2004,3.37,63.122,339.74,22846,6.58,215.2078659,17793.71901,22846,49.5375,406.6115702,51.22083333,48.3875,16782.93054
5/18/2004,2.07,57.74,180.33,22708,8.09,466.176898,16607.60331,22708,49.55416667,31.73553719,51.4125,48.35416667,16614.12059
5/19/2004,2.56,62.096,334.91,22658,7.35,-88.2528214,16540.16529,22658,49.34166667,27.76859504,51.33333333,48.48333333,16354.25134
5/20/2004,2.1,65.39,302.88,22721,7.98,221.1453542,15869.75207,22721,49.70833333,27.76859504,51.35,48.9,15777.07544
5/21/2004,2.23,64.994,354.16,22808,8.73,151.9080311,15972.89256,22808,49.6,27.76859504,51.3875,48.9,15955.69177
5/22/2004,3.03,64.004,363.91,23275,7.66,456.4321969,16786.1157,23275,49.49166667,27.76859504,51.375,48.9,16939.83273
5/23/2004,2.16,62.276,379.54,23154,4.35,-302.4856226,16887.27273,23154,49.49166667,27.76859504,51.39166667,48.9,16630.23109
5/24/2004,1.7,65.048,379.23,21915,5.79,-1009.726958,17047.93388,21915,49.8125,31.73553719,51.425,48.74583333,15596.35774
5/25/2004,1.71,69.728,377.22,21726,7.99,1230.840607,18892.56198,21726,49.86666667,27.76859504,51.47916667,48.45833333,18305.72232
5/26/2004,1.66,71.024,265.88,21805,10.07,638.0710684,19080.99174,21805,49.64166667,27.76859504,51.49583333,48.60416667,18847.87541
5/27/2004,3.39,69.278,256.91,22777,11.04,1177.34773,20832.39669,22777,49.76666667,27.76859504,51.46666667,48.775,21681.9212
5/28/2004,2.94,62.834,246.16,22334,8.46,-1320.293101,20792.72727,22334,49.63333333,27.76859504,51.48333333,48.8,20308.32659
5/29/2004,3.44,62.744,372.78,22377,6.27,499.6320877,21911.40496,22377,49.77083333,27.76859504,51.56666667,48.89583333,21743.56134
5/30/2004,2.53,67.388,383.62,21995,6.68,-241.9249764,21881.65289,21995,49.87916667,27.76859504,51.54583333,48.8,21316.98352
5/31/2004,3.19,70.43,384.08,22044,6.63,585.9007775,21836.03306,22044,49.87916667,27.76859504,51.65,48.84583333,21378.62366
6/1/2004,3.27,72.122,382.11,22032,7.55,417.6408028,21830.08264,22032,49.97916667,27.76859504,51.725,49,21791.19236
6/2/2004,1.97,75.128,381.61,21915,9.97,-105.8783104,21851.90083,21915,50.2,255.8677686,51.65833333,49.0125,21211.91509
6/3/2004,1.43,78.17,369.14,22291,9.21,760.1179679,21889.58678,22291,50.1875,1104.793388,51.75416667,49.07916667,20989.17002
6/4/2004,1.82,77.702,376.95,20776,9.59,-1719.376632,22316.03306,20776,50.29166667,864.7933884,51.97916667,49.16666667,19696.82833
6/5/2004,2.89,73.4,369.38,21398,7.88,2376.411339,26675.70248,21398,50.30416667,2955.371901,51.72916667,49.225,24726.8043
6/6/2004,2.84,68.36,384.4,21295,7.99,-1109.473721,26755.04132,21295,50.33333333,977.8512397,52.15833333,49.19583333,25860.84288
6/7/2004,4.09,62.942,385.59,21193,4.41,-185.6527974,27609.91736,21193,50.2,2697.520661,51.74583333,49.34166667,25173.69535
6/8/2004,3.86,60.422,376.79,20159,4.79,-1295.298656,27042.64463,20159,50.14166667,1320.991736,51.9375,49.40833333,25126.06433
6/9/2004,2.15,62.384,234.21,21441,7.17,1877.588563,27603.96694,21441,50.25,2677.68595,51.80416667,49.54166667,26634.84698
6/10/2004,1.86,66.416,383.13,22069,7.87,-1080.565988,27637.68595,22069,50.34166667,1951.735537,51.975,49.74166667,26235.58695
6/11/2004,2.84,67.982,376.66,22570,7.26,-48.63653678,27590.08264,22570,50.58333333,2360.330579,51.78333333,49.76666667,24836.07546
6/12/2004,2.69,69.242,349.52,22520,7.37,343.6766061,27600,22520,50.7125,2955.371901,51.80416667,49.64583333,24611.92948
6/13/2004,3.17,71.762,384.53,22199,8.32,-288.3013808,27594.04959,22199,50.7125,3709.090909,51.99583333,49.725,23292.27
6/14/2004,5.52,73.202,384.12,22007,9.09,400.6886777,27570.24793,22007,50.87916667,3153.719008,52.125,49.87083333,24111.80375
6/15/2004,5.3,74.822,392.35,21617,7.71,-85.27482438,28883.30579,21617,51.01666667,2955.371901,52.31666667,49.875,25785.19361
6/16/2004,3.32,76.658,382.12,22106,9.14,631.7402743,29553.71901,22106,50.9375,3173.553719,52.24166667,49.94583333,27182.60373
6/17/2004,2.31,77.81,388.79,21550,9.28,-1358.438441,29696.52893,21550,50.99166667,4125.619835,51.99583333,50.31666667,26009.3396
6/18/2004,2.59,77.774,382.5,21392,12.35,-596.4305091,29020.16529,21392,51.4375,4601.652893,52.19166667,50.64583333,25604.47591
6/19/2004,1.26,78.206,385.47,22476,10.44,-101.9635133,29692.56198,22476,51.72916667,3570.247934,52.29583333,50.1,27599.37517
6/20/2004,2.7,76.982,383.15,22771,8.16,-1182.06112,29373.22314,22771,51.82916667,4006.61157,52.20416667,50.55833333,26199.86368
6/21/2004,3.11,77.558,386.77,21690,8.42,-1914.25211,29115.3719,21690,51.75416667,4145.454545,52.57916667,50.45416667,23875.75001
6/22/2004,2.55,79.754,380.76,21514,11.15,918.1673454,29028.09917,21514,51.56666667,3669.421488,52.67083333,50.40833333,25888.16067
6/23/2004,3.03,77.81,383.16,21799,11.99,-244.482984,29212.56198,21799,51.7375,3947.107438,52.83333333,50.6375,25705.34161
6/24/2004,1.37,77.342,364.66,21026,9.85,-1212.887065,29367.27273,21026,51.90416667,4383.471074,52.87916667,50.675,24532.77793
6/25/2004,2.02,77.522,389.26,22303,7.96,1728.023723,29216.52893,22303,51.8,4680.991736,53.0125,50.7125,25612.18093
6/26/2004,3.43,74.228,390.05,22402,7.62,-977.6437399,29506.1157,22402,51.8,3966.942149,53.22083333,50.80416667,26489.85255
6/27/2004,3.25,76.748,385.21,22915,10.33,-437.6789963,29272.06612,22915,51.8,3689.256198,53.27916667,50.92916667,26708.39488
6/28/2004,1.6,82.598,373.7,22984,12.74,-1056.584963,29228.42975,22984,51.85,4522.31405,53.47083333,50.79166667,25449.67509
6/29/2004,2.11,80.87,347.51,22340,13.38,-1387.559388,28786.1157,22340,51.79166667,3272.727273,53.94166667,50.7,25185.60311
6/30/2004,2.38,78.872,363.71,22865,12,852.7853198,28940.82645,22865,51.7375,3292.561983,53.84166667,50.59166667,27446.67572
7/1/2004,1.87,78.422,373.7,22279,12.69,-2384.411257,29034.04959,22279,51.74583333,3510.743802,54.01666667,50.42916667,26875.10346
7/2/2004,2.19,79.394,367.2,22714,11.91,-916.7976749,29208.59504,22714,51.82916667,4403.305785,54.05416667,50.13333333,26882.80848
7/3/2004,1.62,82.04,372,22859,12.25,-1932.519224,29226.44628,22859,51.45833333,4026.446281,54.02083333,50.07083333,25223.42774
7/4/2004,1.83,83.336,376.15,22421,12.98,-461.42774,29111.40496,22421,51.55,3986.77686,54.125,50.24166667,25487.49973
7/5/2004,2.25,83.912,378.67,22526,11.9,-257.8716308,29133.22314,22526,51.72916667,4998.347107,54.22916667,50.35416667,25399.9427
7/6/2004,2.64,85.316,381.73,21429,10.2,-2362.066667,28996.36364,21429,51.7,3808.264463,54.44583333,50.40416667,24616.13222
7/7/2004,1.66,83.048,375.78,20913,10.26,55.96695355,28778.18182,20913,51.8,2380.165289,54.26666667,50.58333333,26061.17336
7/8/2004,2.53,79.574,380.18,21495,10.06,918.8431689,29121.32231,21495,52.1,4542.14876,54.34583333,50.77916667,25300.47792
7/9/2004,4.12,74.75,378.34,21653,9.36,-563.3043663,29510.08264,21653,52.3625,4780.165289,54.525,50.83333333,25168.0917
7/10/2004,1.52,75.794,371.99,21732,8.16,-359.1743446,30803.30579,21732,52.2125,4462.809917,54.55833333,50.95416667,25507.1125
7/11/2004,1.85,77.972,369.93,22821,8.17,1922.383368,29660.82645,22821,52.3,4621.487603,54.50833333,51.01666667,25437.76734
7/12/2004,2.5,81.248,379.3,22316,7.13,-903.428497,29529.91736,22316,52.39166667,4125.619835,54.57083333,51.04166667,25062.32282
7/13/2004,2.4,80.672,383.27,22458,5.71,483.9747007,29611.23967,22458,52.6,4323.966942,54.64583333,51.275,25598.17181
7/14/2004,3.23,80.564,379.28,22458,6.05,-310.8990827,29516.03306,22458,52.6,4383.471074,54.68333333,51.4,25542.83577
7/15/2004,2.27,80.762,382.18,23250,3.77,381.7262135,29363.30579,23250,52.67916667,4363.636364,54.76666667,51.58333333,26166.24179
7/16/2004,1.41,82.346,376.61,22947,5.57,-1469.572369,29448.59504,22947,52.66666667,4482.644628,54.875,50.8,25916.17892
7/17/2004,3.12,82.436,312.83,22878,7.84,-1019.228507,29182.80992,22878,52.4375,4343.801653,54.98333333,50.90833333,24611.92948
7/18/2004,2.88,79.916,293.74,22915,9.62,264.0787845,29260.16529,22915,52.44583333,4343.801653,55.01666667,51.1125,25816.71414
7/19/2004,2.49,79.682,262.54,22626,12.94,-1189.350504,29034.04959,22626,52.4875,4462.809917,55.09166667,51.04583333,24494.95329
7/20/2004,1.53,82.526,366.6,22520,11.94,-29.71362058,29389.09091,22520,52.6,4601.652893,55.02083333,51.225,26517.8708
7/21/2004,1.64,85.604,369.49,20829,9.31,-3421.432783,30999.66942,20829,52.80416667,4482.644628,55.31666667,50.5375,27246.34525
7/22/2004,1.16,87.782,368.97,21044,7.82,-514.3204566,31852.56198,21044,51.925,4442.975207,55.25,50.3,28248.69807
7/23/2004,1.75,88.862,366.52,22229,8.99,345.8887069,32348.42975,22229,51.89166667,4482.644628,55.22916667,50.52916667,28357.96923
7/24/2004,2.47,87.998,294.29,22236,11.52,-485.184106,31902.14876,22236,51.99166667,4403.305785,55.2,50.49583333,26902.42125
7/25/2004,2.01,87.512,359.27,22564,11.45,924.4217252,31836.69421,22564,51.97916667,4423.140496,55.3125,50.57083333,27303.78265
7/26/2004,1.51,87.998,361.46,22408,10.03,-46.22893099,31731.57025,22408,52.15416667,4363.636364,55.27083333,50.66666667,28268.31084
7/27/2004,1.48,87.71,365.8,22790,7.26,-518.3769557,31003.63636,22790,52.1625,4363.636364,55.275,50.67083333,24784.94216
7/28/2004,2.15,86.198,361.48,22903,7.1,1968.05784,30676.36364,22903,52.42083333,4442.975207,55.45416667,50.7625,25407.64772
7/29/2004,2.82,82.544,364.75,23104,6.48,1026.74071,28704.79339,23104,52.48333333,4502.479339,55.39583333,50.7,23585.76115
7/30/2004,2.42,82.382,363.14,22846,5.17,358.5528996,28581.81818,22846,52.4125,4343.801653,55.40833333,49.99583333,23178.7961
7/31/2004,3.66,80.96,359.57,22670,6.48,883.2204289,28728.59504,22670,51.65,4383.471074,55.40833333,49.57916667,23212.41799
8/1/2004,5.11,76.442,349.21,22408,5.5,870.7059769,28534.21488,22408,51.4375,4423.140496,55.46666667,49.72916667,22607.22384
8/2/2004,3.31,74.318,357.14,21970,4.55,1065.85054,28558.01653,21970,51.5125,4442.975207,55.44166667,49.79583333,22881.10221
8/3/2004,1.21,77.954,356.84,20782,4.13,45.93911231,27580.16529,20782,51.56666667,4363.636364,55.53333333,50.49166667,20739.10715
8/4/2004,2.62,78.728,353.49,21447,4.31,3142.421776,26616.19835,21447,52.37916667,4423.140496,55.60833333,51.43333333,22745.91416
8/5/2004,2.76,77.198,343.32,21325,3.38,-674.8563088,26338.5124,21325,52.975,4046.280992,55.67083333,50.4875,21346.40268
8/6/2004,2.41,77.936,332.64,21641,5.97,1261.828725,25838.67769,21641,51.9625,3570.247934,55.6375,50.07083333,21098.44118
8/7/2004,2.65,81.194,351.09,22658,5.95,2186.988572,24658.5124,22658,51.625,3530.578512,55.82916667,50.12916667,21024.89328
8/8/2004,2.92,85.28,349.2,23211,3.59,656.0406043,24753.71901,23211,51.87083333,3649.586777,55.7625,50.29166667,20508.65706
8/9/2004,2.66,86.756,349.12,23009,3.94,393.4751714,24829.09091,23009,52.06666667,3788.429752,55.67083333,50.5625,19839.72139
8/10/2004,1.96,88.25,347.72,22458,3.4,649.939767,24745.78512,22458,52.14166667,3510.743802,55.8,49.95,19625.3818
8/11/2004,2.63,90.158,344.35,22229,3.02,1380.659522,23910.7438,22229,51.64166667,3649.586777,55.83333333,49.75416667,18956.44613
8/12/2004,3.23,90.23,339.86,22007,4.05,1082.710895,22944.79339,22007,51.47083333,3550.413223,55.60833333,49.82083333,18035.34622
8/13/2004,4.56,87.188,337.99,22063,5.57,1415.033945,21736.8595,22063,51.78333333,3550.413223,55.87083333,50.0625,17313.17588
8/14/2004,4.29,84.146,331.52,21823,3.46,633.270401,20971.23967,21823,51.775,3550.413223,55.8875,49.825,15997.01868
8/15/2004,2.86,81.428,337.65,21544,3.33,1144.807766,20866.1157,21544,52,3490.909091,55.59166667,50.10833333,15689.51841
8/16/2004,1.98,83.462,331,23224,5.19,3365.688202,20836.36364,23224,51.975,2876.033058,55.65,50.09583333,18676.9641
8/17/2004,1.77,84.956,328.67,22340,5.23,-1600.633521,20709.42149,22340,51.34583333,27.76859504,56.10416667,50.09166667,18520.06191
8/18/2004,1.98,87.782,327.76,22915,4.38,2736.590983,19983.47107,22915,51.3,27.76859504,56.10416667,49.93333333,19143.46793
8/19/2004,2.78,89.546,301.86,22878,3.76,775.2345493,19005.61983,22878,51.07916667,27.76859504,56.14583333,50.11666667,17495.99495
8/20/2004,3.13,85.136,326.08,22739,5.72,1342.85629,18926.28099,22739,51.24166667,27.76859504,56.14166667,50.2375,17710.33455
8/21/2004,3.62,83.156,327.98,21983,3.63,432.1778467,18833.05785,21983,51.42916667,1886.280992,55.86666667,50.25833333,15760.96494
8/22/2004,3.53,76.946,231.5,20937,6.34,139.8119195,18882.64463,20937,51.87083333,3471.07438,55.83333333,50.35,14018.22992
8/23/2004,2.83,74.246,272.9,22488,8.54,2944.340328,18553.38843,22488,51.74166667,3510.743802,55.84583333,50.525,16046.75107
8/24/2004,2.93,75.38,289.04,21964,6.8,-1528.106442,17948.42975,21964,51.93333333,3490.909091,56.025,50.66666667,13527.91058
8/25/2004,2.9,73.562,278.65,20895,5.48,-139.3899188,18797.35537,20895,52.625,3153.719008,55.6,50.94583333,14464.42052
8/26/2004,4.49,71.15,317.65,20883,3.82,1167.215844,19896.19835,20883,52.275,1914.049587,55.9375,50.69166667,17831.51347
8/27/2004,3.13,76.982,316.48,21471,2.62,738.6352903,19848.59504,21471,51.98333333,2023.140496,56.125,50.875,18093.48409
8/28/2004,2.01,82.256,315.57,22155,0.47,415.9704555,18936.19835,22155,52.40416667,1979.504132,56.2375,51.17916667,16422.1956
8/29/2004,2.31,86.072,312.91,22582,0.1,961.4986149,18862.80992,22582,52.39166667,1969.586777,56.29583333,51.34583333,16872.58893
8/30/2004,2.28,86.594,311.72,21872,0.59,-689.3657895,18892.56198,21872,52.75416667,1983.471074,56.3625,51.21666667,15342.09214
8/31/2004,4.02,84.146,309.38,22026,-1.2,1720.998769,17904.79339,22026,52.85,3927.272727,56.0875,51.39583333,13527.91058
9/1/2004,2.96,80.312,288.87,22229,-0.86,652.6100812,16881.32231,22229,53.15833333,4006.61157,56.08333333,51.85833333,12642.53394
9/2/2004,6.47,73.778,310,22538,-1.18,541.1768038,16819.83471,22538,53.67083333,3570.247934,56.05,52.14166667,13416.53804
9/3/2004,5.2,70.142,303.21,22513,-0.61,-191.9512631,17777.85124,22513,53.33333333,2003.305785,56.06666667,51.90833333,15606.16412
9/4/2004,2.95,76.352,300.62,22940,0.32,595.3813345,17777.85124,22940,52.99583333,1955.702479,56.14583333,52.65416667,15989.31366
9/5/2004,1.53,82.346,299.49,22846,-1.81,-261.1648997,17779.83471,22846,53.5,1955.702479,55.825,52.55,15721.03894
9/6/2004,2.29,84.506,297.8,22260,-3.31,-482.9067086,17775.86777,22260,53.68333333,1918.016529,55.75,52.80416667,15405.83365
9/7/2004,2.28,84.164,295.84,21970,-4.6,162.0175897,17756.03306,21970,53.9125,2181.818182,55.74583333,52.79166667,14881.19196
9/8/2004,2.55,83.408,291.57,22205,-4.34,928.022916,17775.86777,22205,54.14583333,2003.305785,55.64166667,52.34166667,15840.11649
9/9/2004,2.49,81.5,292.54,21775,-4.88,-497.5545065,17760,21775,53.65416667,2062.809917,55.70416667,52.69583333,14845.46869
9/10/2004,2.16,82.544,287.25,22353,-5.72,1429.721393,17769.91736,22353,53.8875,2102.479339,55.80416667,52.87083333,15989.31366
9/11/2004,2.35,84.47,279.26,22032,0.25,-642.8756435,17835.3719,22032,53.95833333,3074.380165,55.94166667,52.90416667,14188.44078
9/12/2004,3.35,77.63,278.85,22223,3.22,763.5509555,17773.8843,22223,54.22916667,2082.644628,56.20833333,53.6,15753.25993
9/13/2004,3.98,70.898,280.85,21720,1.87,-565.0202606,17748.09917,21720,54.4,2261.157025,56.125,53.89583333,14428.69725
9/14/2004,5.14,70.214,278.53,22161,-1.38,1499.244899,17777.85124,22161,54.51666667,2142.14876,56.0375,54.05416667,15953.5904
9/15/2004,3.92,74.174,270.83,21829,1.04,-649.8879207,17771.90083,21829,54.7,2062.809917,55.83333333,54.19583333,14318.02517
9/16/2004,2.65,75.686,271.58,22254,3.74,1816.065739,17765.95041,22254,54.77916667,2082.644628,55.82083333,54.63333333,15320.37799
9/17/2004,3.63,72.518,264.54,22808,2.44,916.9277951,17637.02479,22808,55.00833333,2082.644628,55.90416667,54.23333333,16008.92644
9/18/2004,3.27,60.152,271.18,22488,-1.71,-774.5462747,17795.70248,22488,54.81666667,2042.975207,55.83333333,54.52916667,15564.13675
9/19/2004,2.42,55.184,153.63,22026,0.91,-273.4094773,17769.91736,22026,54.90833333,3094.214876,55.92083333,54.925,14121.19698
9/20/2004,2.41,60.044,264.39,21884,0.11,412.5054993,17817.52066,21884,55.01666667,3133.884298,55.975,54.6125,14556.18028
9/21/2004,1.89,66.65,263.97,21435,-2.37,-321.5439164,16740.49587,21435,55.31666667,3133.884298,55.925,55.09166667,12830.95666
9/22/2004,2.55,73.508,259.42,21502,-1.73,842.6549102,16611.57025,21502,55.38333333,3133.884298,55.7125,55.51666667,13456.46405
9/23/2004,1.79,75.578,257.1,22143,0.2,662.2219004,16639.33884,22143,55.725,2955.371901,55.6125,55.74583333,13875.33685
9/24/2004,1.94,77.144,256.54,22087,-0.91,-247.3699079,15937.19008,22087,55.96666667,3014.876033,55.4625,55.575,12515.05092
9/25/2004,1.96,76.964,254.77,22186,-2.77,506.2631296,15929.2562,22186,55.97083333,4323.966942,55.53333333,56.09166667,11328.47811
9/26/2004,1.85,76.64,254.94,22451,-3.8,541.8111462,15917.35537,22451,56.0125,4442.975207,55.42916667,56.38333333,11504.99308
9/27/2004,2.78,76.406,248.86,22607,-4.3,125.3870853,15867.7686,22607,56.03333333,6505.785124,55.13333333,55.775,9341.283876
9/28/2004,2.29,73.832,245.95,21805,-1.49,-781.3004049,15032.72727,21805,55.84166667,6545.454545,54.9,56.15833333,7302.956335
9/29/2004,2.36,71.906,241.3,21659,3.57,1038.316392,14933.55372,21659,55.625,6565.289256,54.59583333,56.74583333,8079.061804
9/30/2004,2.3,69.44,239.43,21750,5.67,380.2026588,14959.33884,21750,55.87916667,6585.123967,54.35416667,56.71666667,8343.133791
10/1/2004,1.82,69.548,236.54,22254,6.11,535.081085,14090.57851,22254,55.80833333,6565.289256,54.04166667,56.60833333,7700.115
10/2/2004,1.5,73.814,232.53,22545,5.81,116.1742562,13973.55372,22545,55.8125,6525.619835,53.77916667,57.1,7578.936078
10/3/2004,2.2,76.298,227.58,21933,3.86,-743.0021937,13999.33884,21933,55.76666667,6565.289256,53.57083333,56.5625,6675.347581
10/4/2004,1.63,75.866,229.44,21459,2.69,284.7020058,13961.65289,21459,55.72916667,6565.289256,53.4,56.66666667,6677.448949
10/5/2004,2.24,74.498,226.09,21502,1.62,761.9146874,13979.50413,21502,55.62083333,6347.107438,53.29583333,56.65833333,7060.59849
10/6/2004,2.77,73.04,218.97,21720,3.8,789.7982042,13963.63636,21720,55.55,6267.768595,53.15416667,56.725,7237.113453
10/7/2004,2.27,72.428,221.36,21301,5.19,39.7543156,13979.50413,21301,55.59166667,6267.768595,53.08333333,56.925,6776.91373
10/8/2004,3.45,71.168,219.11,21104,4.54,737.8218072,13961.65289,21104,55.6,6228.099174,52.96666667,56.7625,6973.041465
10/9/2004,4.43,63.176,220.65,21026,2.2,682.512254,14850.24793,21026,55.52916667,6386.77686,53.16666667,57.10833333,7914.454597
10/10/2004,4.74,61.79,219.94,21550,-3.16,1073.016477,14860.16529,21550,55.59583333,6128.92562,53.1875,56.75416667,8608.606691
10/11/2004,3.8,63.806,218.11,21356,-7.35,-71.36702158,14911.73554,21356,55.65833333,6386.77686,53.03333333,57.17083333,7715.525037
10/12/2004,3.19,70.628,210.99,21068,-6.35,521.4336407,14864.13223,21068,55.50416667,6208.264463,52.9125,57.32083333,8055.246293
10/13/2004,2.56,74.84,208.34,20358,-0.4,-109.3785244,14911.73554,20358,55.6375,6366.942149,52.77916667,57.1625,7445.8494
10/14/2004,1.48,75.65,209.11,20973,-2.35,1713.943988,14911.73554,20973,55.5375,6386.77686,52.56666667,57.49583333,8569.381144
10/15/2004,1.85,74.678,210.99,21952,-6.61,934.5775337,15391.73554,21952,55.73333333,6366.942149,52.34583333,57.90833333,9359.495737
10/16/2004,6.23,66.362,200.61,22180,0.06,-106.7023486,15822.14876,22180,55.90833333,5752.066116,52.225,57.15,13430.54717
10/17/2004,6.7,56.804,88.14,22589,7.82,-2951.464525,15822.14876,22589,55.43333333,6327.272727,52.24583333,56.925,9065.304133
10/18/2004,4.04,51.998,108.26,22254,5.48,94.57190006,15885.61983,22254,55.0375,6208.264463,52.24583333,57.54583333,8586.892549
10/19/2004,7.88,48.02,96.38,22733,7.57,1569.462823,15762.64463,22733,54.84166667,6466.115702,52.34583333,57.0375,8722.080595
10/20/2004,1.28,48.344,105.01,22402,6.3,243.4483306,14997.02479,22402,55.2,4482.644628,52.62916667,57.4,8281.493646
10/21/2004,0.96,51.188,175.14,21550,5.2,1380.886519,14007.27273,21550,56.34583333,1037.355372,52.60416667,57.4,11630.37474
10/22/2004,2.27,52.844,105.27,21690,6.79,1479.542615,13955.70248,21690,56.99166667,759.6694215,52.6,57.2375,12114.38997
10/23/2004,2.17,51.26,103.89,21726,8.61,1117.643088,13795.04132,21726,56.62916667,2519.008264,52.64166667,57.15416667,10365.35084
10/24/2004,2.19,51.782,169.89,20692,4.17,-123.3177821,13921.98347,20692,55.91666667,4284.297521,52.65,57.55,7479.471298
10/25/2004,3.87,49.298,125.71,21726,3.41,3192.214652,13884.29752,21726,55.77083333,3510.743802,52.37916667,57.51666667,10633.62556
10/26/2004,3.88,47.066,124.43,22273,5.11,286.928159,13900.16529,22273,56.10416667,3689.256198,52.47083333,57.37916667,9645.281866
10/27/2004,2.06,47.66,157.37,22260,4.15,552.6272249,13011.57025,22260,55.81666667,3788.429752,52.35416667,57.79166667,8521.750122
