DateTime,Elev_ft,Temp_degF
2/16/2000,769.891656,46.904
2/16/2000,768.218448,46.886
2/16/2000,766.2598104,46.868
2/16/2000,764.0157432,46.85
2/16/2000,761.9094696,46.814
2/16/2000,760.016448,46.778
2/16/2000,758.1398304,46.76
2/16/2000,756.194316,46.742
2/16/2000,754.1995896,46.724
2/16/2000,752.1654936,46.706
2/16/2000,750.4233888,46.688
2/16/2000,748.9634328,46.688
2/16/2000,747.3263136,46.67
2/16/2000,745.4759424,46.652
2/16/2000,743.7830496,46.652
2/16/2000,742.1951424,46.634
2/16/2000,740.5580232,46.616
2/16/2000,738.9766776,46.598
2/16/2000,737.4314208,46.58
2/16/2000,735.8008632,46.562
2/16/2000,734.2884144,46.544
2/16/2000,732.7726848,46.526
2/16/2000,731.3028864,46.508
2/16/2000,729.7740336,46.472
2/16/2000,728.1992496,46.472
2/16/2000,726.6474312,46.472
2/16/2000,724.780656,46.472
2/16/2000,722.9499696,46.472
2/16/2000,721.0438248,46.472
2/16/2000,718.7866344,46.454
2/16/2000,716.7230112,46.418
2/16/2000,714.6036144,46.382
2/16/2000,712.625292,46.382
2/16/2000,710.4501216,46.364
2/16/2000,707.9895216,46.346
2/16/2000,705.9685488,46.346
2/16/2000,703.8786792,46.346
2/16/2000,701.864268,46.328
2/16/2000,700.2435528,46.328
2/16/2000,698.6622072,46.31
2/16/2000,697.0972656,46.31
2/16/2000,695.6209056,46.292
2/16/2000,693.9969096,46.292
2/16/2000,692.2810512,46.274
2/16/2000,690.43068,46.274
2/16/2000,688.62624,46.274
2/16/2000,687.018648,46.256
2/16/2000,685.1617152,46.238
2/16/2000,683.2686936,46.22
2/16/2000,681.5593968,46.202
2/16/2000,679.8632232,46.184
2/16/2000,678.2129808,46.184
2/16/2000,676.7234976,46.166
2/16/2000,674.9289,46.166
2/16/2000,672.9866664,46.166
2/16/2000,671.0772408,46.166
2/16/2000,669.2268696,46.166
2/16/2000,667.7242632,46.166
2/16/2000,665.939508,46.148
2/16/2000,664.0956984,46.148
2/16/2000,662.4421752,46.148
2/16/2000,660.8608296,46.13
2/16/2000,659.1121632,46.13
2/16/2000,657.311004,46.13
2/16/2000,655.3195584,46.112
2/16/2000,653.1312648,46.112
2/16/2000,651.0676416,46.094
2/16/2000,648.6792192,46.076
2/16/2000,646.5401376,46.058
2/16/2000,644.4601104,46.04
2/16/2000,642.4883496,46.04
2/16/2000,640.4608152,46.022
2/16/2000,638.8335384,46.022
2/16/2000,636.8453736,46.022
2/16/2000,634.7423808,46.004
2/16/2000,632.6525112,46.004
2/16/2000,630.7660512,46.004
2/16/2000,628.8106944,45.986
2/16/2000,626.9111112,45.968
2/16/2000,625.0902672,45.95
2/16/2000,623.108664,45.95
2/16/2000,620.910528,45.932
2/16/2000,618.925644,45.896
2/16/2000,616.85874,45.878
2/16/2000,614.7885552,45.86
2/16/2000,612.8003904,45.824
2/16/2000,610.8351912,45.806
2/16/2000,608.8109376,45.806
2/16/2000,606.9408816,45.788
2/16/2000,605.3136048,45.788
2/16/2000,603.5747808,45.77
2/16/2000,601.832676,45.77
2/16/2000,600.0676056,45.752
2/16/2000,598.355028,45.752
2/16/2000,596.550588,45.734
2/16/2000,595.074228,45.716
3/13/2000,1028.855416,50.918
3/13/2000,1028.435474,50.936
3/13/2000,1027.228139,50.9
3/13/2000,1025.83708,50.774
3/13/2000,1024.295104,50.576
3/13/2000,1023.064804,50.342
3/13/2000,1022.51691,50.216
3/13/2000,1022.405363,50.144
3/13/2000,1022.159303,50.108
3/13/2000,1021.03727,50.072
3/13/2000,1019.997256,50.036
3/13/2000,1018.829291,50
3/13/2000,1017.75647,49.964
3/13/2000,1016.480238,49.928
3/13/2000,1015.128549,49.892
3/13/2000,1013.268335,49.856
3/13/2000,1011.217835,49.802
3/13/2000,1009.301848,49.73
3/13/2000,1007.215259,49.676
3/13/2000,1005.545332,49.64
3/13/2000,1003.845878,49.622
3/13/2000,1002.198916,49.622
3/13/2000,1000.798014,49.622
3/13/2000,999.3675856,49.604
3/13/2000,997.7271856,49.586
3/13/2000,995.9883616,49.55
3/13/2000,994.1576752,49.532
3/13/2000,992.3958856,49.46
3/13/2000,991.2049552,49.37
3/13/2000,989.9156008,49.28
3/13/2000,988.3998712,49.244
3/13/2000,986.746348,49.208
